"Exp" "Blocksize" "Access" "total_cores" "kernel" "thread" "GFlops" "Std" "Nxp"
"70" "dsyrk" 256 "remote" 8 "dsyrk" 20 25.6497594 3.08585050641281 50
"71" "dsyrk" 256 "remote" 8 "dsyrk" 24 25.6225658 3.08442541738003 50
"72" "dsyrk" 256 "remote" 8 "dsyrk" 28 25.5791744 3.08078538482969 50
"73" "dsyrk" 256 "local" 9 "dsyrk" 0 25.5099606 3.11744305081048 50
"74" "dsyrk" 256 "local" 9 "dsyrk" 4 25.5163196 3.11791211520575 50
"75" "dsyrk" 256 "local" 9 "dsyrk" 8 25.5309522 3.11974601829876 50
"76" "dsyrk" 256 "local" 9 "dsyrk" 12 25.6646356 3.13827882100817 50
"77" "dsyrk" 256 "local" 9 "dsyrk" 16 25.6260828 3.13348366425277 50
"78" "dsyrk" 256 "local" 9 "dsyrk" 20 25.5891812 3.12766824704116 50
"79" "dsyrk" 256 "local" 9 "dsyrk" 24 25.446827 3.21693860784661 50
"80" "dsyrk" 256 "local" 9 "dsyrk" 28 25.5309116 3.1197522783449 50
"81" "dsyrk" 256 "local" 9 "dsyrk" 32 25.5661208 3.12523432737114 50
"82" "dsyrk" 256 "remote" 9 "dsyrk" 0 25.5333332 3.11034609527913 50
"83" "dsyrk" 256 "remote" 9 "dsyrk" 4 25.5725232 3.11612567737531 50
"84" "dsyrk" 256 "remote" 9 "dsyrk" 8 25.5651072 3.11346060743035 50
"85" "dsyrk" 256 "remote" 9 "dsyrk" 12 25.6651314 3.12757305708763 50
"86" "dsyrk" 256 "remote" 9 "dsyrk" 16 25.6596014 3.12529488467563 50
"87" "dsyrk" 256 "remote" 9 "dsyrk" 20 25.6627494 3.12568434767878 50
"88" "dsyrk" 256 "remote" 9 "dsyrk" 24 25.582658 3.11725893158835 50
"89" "dsyrk" 256 "remote" 9 "dsyrk" 28 25.5843892 3.11733186935712 50
"90" "dsyrk" 256 "remote" 9 "dsyrk" 32 25.5853276 3.1176152597331 50
"91" "dsyrk" 256 "local" 10 "dsyrk" 0 24.4119206 3.07339201684022 50
"92" "dsyrk" 256 "local" 10 "dsyrk" 4 24.4204756 3.07325448686459 50
"93" "dsyrk" 256 "local" 10 "dsyrk" 8 24.3934284 3.07135415598913 50
"94" "dsyrk" 256 "local" 10 "dsyrk" 12 24.5481024 3.09382705935318 50
"95" "dsyrk" 256 "local" 10 "dsyrk" 16 24.5685272 3.09260851856061 50
"96" "dsyrk" 256 "local" 10 "dsyrk" 20 24.5998048 3.10087064457331 50
"97" "dsyrk" 256 "local" 10 "dsyrk" 24 24.4720062 3.08088494223152 50
"98" "dsyrk" 256 "local" 10 "dsyrk" 28 24.4500966 3.07929721959716 50
"99" "dsyrk" 256 "local" 10 "dsyrk" 32 24.4572284 3.08075854375175 50
"100" "dsyrk" 256 "local" 10 "dsyrk" 36 24.6245712 3.10348709610272 50
"101" "dsyrk" 256 "remote" 10 "dsyrk" 0 25.6158348 2.95190412005902 50
"102" "dsyrk" 256 "remote" 10 "dsyrk" 4 25.5883346 2.95776329733156 50
"103" "dsyrk" 256 "remote" 10 "dsyrk" 8 25.589428 2.96003591601486 50
"104" "dsyrk" 256 "remote" 10 "dsyrk" 12 25.6949154 2.97302298211509 50
"105" "dsyrk" 256 "remote" 10 "dsyrk" 16 25.671262 2.9685969642027 50
"106" "dsyrk" 256 "remote" 10 "dsyrk" 20 25.702603 2.97220787230037 50
"107" "dsyrk" 256 "remote" 10 "dsyrk" 24 25.6162296 2.96104817610179 50
"108" "dsyrk" 256 "remote" 10 "dsyrk" 28 25.5576622 2.94917067004164 50
"109" "dsyrk" 256 "remote" 10 "dsyrk" 32 25.6306906 2.96253885157158 50
"110" "dsyrk" 256 "remote" 10 "dsyrk" 36 25.7245546 2.97318489501678 50
"111" "dsyrk" 256 "local" 11 "dsyrk" 0 25.1115338 2.98896794858918 50
"112" "dsyrk" 256 "local" 11 "dsyrk" 4 25.162692 2.99956966000805 50
"113" "dsyrk" 256 "local" 11 "dsyrk" 8 25.1321128 2.99144713298037 50
"114" "dsyrk" 256 "local" 11 "dsyrk" 12 25.240909 3.00373754094234 50
"115" "dsyrk" 256 "local" 11 "dsyrk" 16 25.2681096 3.01320498353021 50
"116" "dsyrk" 256 "local" 11 "dsyrk" 20 25.245482 3.00780293357467 50
"117" "dsyrk" 256 "local" 11 "dsyrk" 24 25.1415716 2.99729947851726 50
"118" "dsyrk" 256 "local" 11 "dsyrk" 28 25.1112984 2.99196752722431 50
"119" "dsyrk" 256 "local" 11 "dsyrk" 32 25.0612564 2.98250002742307 50
"120" "dsyrk" 256 "local" 11 "dsyrk" 36 25.349972 3.02002041573313 50
"121" "dsyrk" 256 "local" 11 "dsyrk" 40 25.323688 3.02303178611358 50
"122" "dsyrk" 256 "remote" 11 "dsyrk" 0 25.6168672 3.00950740827895 50
"123" "dsyrk" 256 "remote" 11 "dsyrk" 4 25.5848854 3.00639218575627 50
"124" "dsyrk" 256 "remote" 11 "dsyrk" 8 25.5997022 3.0080193365228 50
"125" "dsyrk" 256 "remote" 11 "dsyrk" 12 25.7287904 3.02193230077802 50
"126" "dsyrk" 256 "remote" 11 "dsyrk" 16 25.6879298 3.01241097315381 50
"127" "dsyrk" 256 "remote" 11 "dsyrk" 20 25.7112898 3.01532847993314 50
"128" "dsyrk" 256 "remote" 11 "dsyrk" 24 25.6132014 3.00841677261836 50
"129" "dsyrk" 256 "remote" 11 "dsyrk" 28 25.5885458 3.00694487728067 50
"130" "dsyrk" 256 "remote" 11 "dsyrk" 32 25.6054324 3.00935747495704 50
