"Exp" "Blocksize" "Access" "total_cores" "kernel" "thread" "GFlops" "Std" "Nxp"
"70" "dpotrf" 256 "remote" 8 "dpotrf" 20 13.7688028 1.74324483952038 50
"71" "dpotrf" 256 "remote" 8 "dpotrf" 24 13.6310558 1.72099754522242 50
"72" "dpotrf" 256 "remote" 8 "dpotrf" 28 13.5261446 1.72489224015643 50
"73" "dpotrf" 256 "local" 9 "dpotrf" 0 13.5792282 1.72682768570849 50
"74" "dpotrf" 256 "local" 9 "dpotrf" 4 13.4128764 1.70559055225152 50
"75" "dpotrf" 256 "local" 9 "dpotrf" 8 13.503771 1.7189556130398 50
"76" "dpotrf" 256 "local" 9 "dpotrf" 12 13.7416374 1.75161490511344 50
"77" "dpotrf" 256 "local" 9 "dpotrf" 16 13.6801764 1.74357035161523 50
"78" "dpotrf" 256 "local" 9 "dpotrf" 20 13.697851 1.74461454091628 50
"79" "dpotrf" 256 "local" 9 "dpotrf" 24 13.646113 1.736986223989 50
"80" "dpotrf" 256 "local" 9 "dpotrf" 28 13.5432156 1.72158633849793 50
"81" "dpotrf" 256 "local" 9 "dpotrf" 32 13.6019878 1.73287525005649 50
"82" "dpotrf" 256 "remote" 9 "dpotrf" 0 13.754916 1.68570845427078 50
"83" "dpotrf" 256 "remote" 9 "dpotrf" 4 13.6598036 1.6756919720823 50
"84" "dpotrf" 256 "remote" 9 "dpotrf" 8 13.6704546 1.67472695046357 50
"85" "dpotrf" 256 "remote" 9 "dpotrf" 12 13.8178396 1.70060204166709 50
"86" "dpotrf" 256 "remote" 9 "dpotrf" 16 13.6377004 1.67096031604701 50
"87" "dpotrf" 256 "remote" 9 "dpotrf" 20 13.7328846 1.68868839404567 50
"88" "dpotrf" 256 "remote" 9 "dpotrf" 24 13.729422 1.68249116846274 50
"89" "dpotrf" 256 "remote" 9 "dpotrf" 28 13.6859926 1.67865633819386 50
"90" "dpotrf" 256 "remote" 9 "dpotrf" 32 13.6972722 1.68284226450771 50
"91" "dpotrf" 256 "local" 10 "dpotrf" 0 13.5719242 1.72744369397484 50
"92" "dpotrf" 256 "local" 10 "dpotrf" 4 13.4889344 1.7152810994907 50
"93" "dpotrf" 256 "local" 10 "dpotrf" 8 13.5124116 1.71881324287162 50
"94" "dpotrf" 256 "local" 10 "dpotrf" 12 13.6816454 1.74304051964939 50
"95" "dpotrf" 256 "local" 10 "dpotrf" 16 13.6615452 1.74073637953883 50
"96" "dpotrf" 256 "local" 10 "dpotrf" 20 13.7588058 1.75435419473377 50
"97" "dpotrf" 256 "local" 10 "dpotrf" 24 13.5762158 1.72806811469126 50
"98" "dpotrf" 256 "local" 10 "dpotrf" 28 13.6114422 1.73268925117103 50
"99" "dpotrf" 256 "local" 10 "dpotrf" 32 13.4619212 1.71596147319583 50
"100" "dpotrf" 256 "local" 10 "dpotrf" 36 13.7216052 1.74957725453805 50
"101" "dpotrf" 256 "remote" 10 "dpotrf" 0 13.5994496 1.67335451473607 50
"102" "dpotrf" 256 "remote" 10 "dpotrf" 4 13.5245004 1.65935397269596 50
"103" "dpotrf" 256 "remote" 10 "dpotrf" 8 13.538266 1.66245455909787 50
"104" "dpotrf" 256 "remote" 10 "dpotrf" 12 13.5345832 1.66349275345758 50
"105" "dpotrf" 256 "remote" 10 "dpotrf" 16 13.6421452 1.67860232415 50
"106" "dpotrf" 256 "remote" 10 "dpotrf" 20 13.6339828 1.67994795366907 50
"107" "dpotrf" 256 "remote" 10 "dpotrf" 24 13.4781624 1.65432873595497 50
"108" "dpotrf" 256 "remote" 10 "dpotrf" 28 13.5779774 1.66898869773604 50
"109" "dpotrf" 256 "remote" 10 "dpotrf" 32 13.5615782 1.66819401682238 50
"110" "dpotrf" 256 "remote" 10 "dpotrf" 36 13.6636984 1.68212628637438 50
"111" "dpotrf" 256 "local" 11 "dpotrf" 0 13.4693348 1.69068777531903 50
"112" "dpotrf" 256 "local" 11 "dpotrf" 4 13.4141056 1.69497338962215 50
"113" "dpotrf" 256 "local" 11 "dpotrf" 8 13.449486 1.68676560630585 50
"114" "dpotrf" 256 "local" 11 "dpotrf" 12 13.5508884 1.70263746525059 50
"115" "dpotrf" 256 "local" 11 "dpotrf" 16 13.5103992 1.69742709662552 50
"116" "dpotrf" 256 "local" 11 "dpotrf" 20 13.5793646 1.70713674706762 50
"117" "dpotrf" 256 "local" 11 "dpotrf" 24 13.44394 1.68626359452017 50
"118" "dpotrf" 256 "local" 11 "dpotrf" 28 13.4373154 1.68635474925883 50
"119" "dpotrf" 256 "local" 11 "dpotrf" 32 13.4632806 1.68890785046095 50
"120" "dpotrf" 256 "local" 11 "dpotrf" 36 13.4969094 1.69626102412601 50
"121" "dpotrf" 256 "local" 11 "dpotrf" 40 13.6246988 1.7126289508401 50
"122" "dpotrf" 256 "remote" 11 "dpotrf" 0 13.518055 1.64847585147088 50
"123" "dpotrf" 256 "remote" 11 "dpotrf" 4 13.4974264 1.64740997258933 50
"124" "dpotrf" 256 "remote" 11 "dpotrf" 8 13.4388242 1.63581030653174 50
"125" "dpotrf" 256 "remote" 11 "dpotrf" 12 13.5758484 1.65697803689749 50
"126" "dpotrf" 256 "remote" 11 "dpotrf" 16 13.6493864 1.66747904668261 50
"127" "dpotrf" 256 "remote" 11 "dpotrf" 20 13.5270686 1.6497943341186 50
"128" "dpotrf" 256 "remote" 11 "dpotrf" 24 13.4731464 1.64199262817923 50
"129" "dpotrf" 256 "remote" 11 "dpotrf" 28 13.5655294 1.65647856410533 50
"130" "dpotrf" 256 "remote" 11 "dpotrf" 32 13.5331376 1.65454607218225 50
"131" "dpotrf" 256 "remote" 11 "dpotrf" 36 13.5913444 1.65792251098945 50
"132" "dpotrf" 256 "remote" 11 "dpotrf" 40 13.6184906 1.66439920199502 50
"133" "dpotrf" 256 "local" 12 "dpotrf" 0 13.6474684 1.71636740569021 50
"134" "dpotrf" 256 "local" 12 "dpotrf" 4 13.6057452 1.71014702944374 50
"135" "dpotrf" 256 "local" 12 "dpotrf" 8 13.5671442 1.70407750693482 50
"136" "dpotrf" 256 "local" 12 "dpotrf" 12 13.6082298 1.71022502921845 50
"137" "dpotrf" 256 "local" 12 "dpotrf" 16 13.6861964 1.72048150583298 50
"138" "dpotrf" 256 "local" 12 "dpotrf" 20 13.7111284 1.72379669027099 50
"139" "dpotrf" 256 "local" 12 "dpotrf" 24 13.5963262 1.70829641584932 50
"140" "dpotrf" 256 "local" 12 "dpotrf" 28 13.5117158 1.69703628617789 50
"141" "dpotrf" 256 "local" 12 "dpotrf" 32 13.4702368 1.69084128343048 50
"142" "dpotrf" 256 "local" 12 "dpotrf" 36 13.6494702 1.71574967221565 50
"143" "dpotrf" 256 "local" 12 "dpotrf" 40 13.66829 1.71825363755156 50
"144" "dpotrf" 256 "local" 12 "dpotrf" 44 13.6114152 1.71141314954921 50
"145" "dpotrf" 256 "remote" 12 "dpotrf" 0 13.5082682 1.68434849814849 50
"146" "dpotrf" 256 "remote" 12 "dpotrf" 4 13.5115566 1.65373704731054 50
"147" "dpotrf" 256 "remote" 12 "dpotrf" 8 13.5729772 1.66630189171066 50
"148" "dpotrf" 256 "remote" 12 "dpotrf" 12 13.6391312 1.67596008199095 50
"149" "dpotrf" 256 "remote" 12 "dpotrf" 16 13.6836354 1.68279718558145 50
"150" "dpotrf" 256 "remote" 12 "dpotrf" 20 13.657028 1.67783678003091 50
"151" "dpotrf" 256 "remote" 12 "dpotrf" 24 13.5953968 1.67058394923774 50
"152" "dpotrf" 256 "remote" 12 "dpotrf" 28 13.4024756 1.64357893134584 50
"153" "dpotrf" 256 "remote" 12 "dpotrf" 32 13.593201 1.67006772575888 50
"154" "dpotrf" 256 "remote" 12 "dpotrf" 36 13.6783706 1.67958217913959 50
"155" "dpotrf" 256 "remote" 12 "dpotrf" 40 13.6393076 1.67386192294708 50
"156" "dpotrf" 256 "remote" 12 "dpotrf" 44 13.68453 1.69000150552402 50
"157" "dpotrf" 256 "local" 13 "dpotrf" 0 13.5088886 1.69689637291626 50
"158" "dpotrf" 256 "local" 13 "dpotrf" 4 13.4656898 1.6894182727024 50
"159" "dpotrf" 256 "local" 13 "dpotrf" 8 13.5758838 1.70500168711975 50
"160" "dpotrf" 256 "local" 13 "dpotrf" 12 13.6475036 1.71597619057118 50
"161" "dpotrf" 256 "local" 13 "dpotrf" 16 13.5880358 1.70820757565074 50
"162" "dpotrf" 256 "local" 13 "dpotrf" 20 13.6573836 1.71647132799105 50
"163" "dpotrf" 256 "local" 13 "dpotrf" 24 13.5607872 1.70343742151226 50
"164" "dpotrf" 256 "local" 13 "dpotrf" 28 13.5883056 1.70994875252502 50
"165" "dpotrf" 256 "local" 13 "dpotrf" 32 13.5690006 1.70504295997636 50
"166" "dpotrf" 256 "local" 13 "dpotrf" 36 13.6776294 1.72018219690966 50
"167" "dpotrf" 256 "local" 13 "dpotrf" 40 13.682754 1.72071097268376 50
"168" "dpotrf" 256 "local" 13 "dpotrf" 44 13.6531128 1.71784475584134 50
"169" "dpotrf" 256 "local" 13 "dpotrf" 48 13.818902 1.74099055706567 50
"170" "dpotrf" 256 "remote" 13 "dpotrf" 0 13.6137764 1.67640331663095 50
"171" "dpotrf" 256 "remote" 13 "dpotrf" 4 13.5375674 1.65922641676077 50
"172" "dpotrf" 256 "remote" 13 "dpotrf" 8 13.6243202 1.6742816668509 50
"173" "dpotrf" 256 "remote" 13 "dpotrf" 12 13.7132596 1.68557749301387 50
"174" "dpotrf" 256 "remote" 13 "dpotrf" 16 13.7418448 1.68966496080749 50
"175" "dpotrf" 256 "remote" 13 "dpotrf" 20 13.739254 1.68997362438179 50
"176" "dpotrf" 256 "remote" 13 "dpotrf" 24 13.637246 1.67601245711726 50
"177" "dpotrf" 256 "remote" 13 "dpotrf" 28 13.6915266 1.6860310144309 50
"178" "dpotrf" 256 "remote" 13 "dpotrf" 32 13.6463848 1.67504965203318 50
"179" "dpotrf" 256 "remote" 13 "dpotrf" 36 13.761255 1.69452148438605 50
"180" "dpotrf" 256 "remote" 13 "dpotrf" 40 13.769569 1.70036808274724 50
"181" "dpotrf" 256 "remote" 13 "dpotrf" 44 13.7708216 1.69418372176193 50
"182" "dpotrf" 256 "remote" 13 "dpotrf" 48 13.772716 1.69641760782743 50
"183" "dpotrf" 256 "local" 14 "dpotrf" 0 13.5468666 1.7171349753273 50
"184" "dpotrf" 256 "local" 14 "dpotrf" 4 13.559766 1.71816533055062 50
"185" "dpotrf" 256 "local" 14 "dpotrf" 8 13.5814864 1.72189550713535 50
"186" "dpotrf" 256 "local" 14 "dpotrf" 12 13.6419428 1.72990268637478 50
"187" "dpotrf" 256 "local" 14 "dpotrf" 16 13.655108 1.73208649697292 50
"188" "dpotrf" 256 "local" 14 "dpotrf" 20 13.6518832 1.73102784799095 50
"189" "dpotrf" 256 "local" 14 "dpotrf" 24 13.5794196 1.72125077048101 50
"190" "dpotrf" 256 "local" 14 "dpotrf" 28 13.6060304 1.7250689055282 50
"191" "dpotrf" 256 "local" 14 "dpotrf" 32 13.5724456 1.72073584149715 50
"192" "dpotrf" 256 "local" 14 "dpotrf" 36 13.5715282 1.71895174280389 50
"193" "dpotrf" 256 "local" 14 "dpotrf" 40 13.5441798 1.71645118391679 50
"194" "dpotrf" 256 "local" 14 "dpotrf" 44 13.6785352 1.73667837182839 50
"195" "dpotrf" 256 "local" 14 "dpotrf" 48 13.6973132 1.73955849873119 50
"196" "dpotrf" 256 "local" 14 "dpotrf" 52 13.6925182 1.74010007573772 50
"197" "dpotrf" 256 "remote" 14 "dpotrf" 0 13.6158858 1.67932504889229 50
"198" "dpotrf" 256 "remote" 14 "dpotrf" 4 13.5625306 1.65526171987 50
"199" "dpotrf" 256 "remote" 14 "dpotrf" 8 13.6413634 1.66670105252508 50
"200" "dpotrf" 256 "remote" 14 "dpotrf" 12 13.7649746 1.68469584088607 50
"201" "dpotrf" 256 "remote" 14 "dpotrf" 16 13.7245134 1.67320814662037 50
"202" "dpotrf" 256 "remote" 14 "dpotrf" 20 13.698196 1.67196498131964 50
"203" "dpotrf" 256 "remote" 14 "dpotrf" 24 13.687553 1.67257449126111 50
"204" "dpotrf" 256 "remote" 14 "dpotrf" 28 13.6535324 1.66285393197967 50
"205" "dpotrf" 256 "remote" 14 "dpotrf" 32 13.6805696 1.66788363987635 50
"206" "dpotrf" 256 "remote" 14 "dpotrf" 36 13.7648716 1.67910194040957 50
"207" "dpotrf" 256 "remote" 14 "dpotrf" 40 13.7876032 1.68452006001521 50
"208" "dpotrf" 256 "remote" 14 "dpotrf" 44 13.8082716 1.69466391888205 50
"209" "dpotrf" 256 "remote" 14 "dpotrf" 48 13.8597878 1.69214422713964 50
"210" "dpotrf" 256 "remote" 14 "dpotrf" 52 13.776049 1.68471763965245 50
"211" "dpotrf" 256 "local" 15 "dpotrf" 0 13.596281 1.72975949775997 50
"212" "dpotrf" 256 "local" 15 "dpotrf" 4 13.4974888 1.7129091308882 50
"213" "dpotrf" 256 "local" 15 "dpotrf" 8 13.525664 1.71702471161897 50
"214" "dpotrf" 256 "local" 15 "dpotrf" 12 13.469286 1.9066133506609 50
"215" "dpotrf" 256 "local" 15 "dpotrf" 16 13.6255306 1.73239746915785 50
"216" "dpotrf" 256 "local" 15 "dpotrf" 20 13.63528 1.73329379235381 50
"217" "dpotrf" 256 "local" 15 "dpotrf" 24 13.5460442 1.72093098068872 50
"218" "dpotrf" 256 "local" 15 "dpotrf" 28 13.5305436 1.71818330001073 50
"219" "dpotrf" 256 "local" 15 "dpotrf" 32 13.649346 1.73580470055046 50
"220" "dpotrf" 256 "local" 15 "dpotrf" 36 13.67113 1.74073250101848 50
"221" "dpotrf" 256 "local" 15 "dpotrf" 40 13.6797254 1.739594676358 50
"222" "dpotrf" 256 "local" 15 "dpotrf" 44 13.635074 1.73348607628015 50
"223" "dpotrf" 256 "local" 15 "dpotrf" 48 13.7034024 1.74430848255944 50
"224" "dpotrf" 256 "local" 15 "dpotrf" 52 13.7002218 1.74275033398911 50
"225" "dpotrf" 256 "local" 15 "dpotrf" 56 13.6528454 1.73664785764592 50
"226" "dpotrf" 256 "remote" 15 "dpotrf" 0 13.6783436 1.68249847755247 50
"227" "dpotrf" 256 "remote" 15 "dpotrf" 4 13.6089152 1.67581651556419 50
"228" "dpotrf" 256 "remote" 15 "dpotrf" 8 13.6144952 1.68910974612608 50
"229" "dpotrf" 256 "remote" 15 "dpotrf" 12 13.6852492 1.68492717012452 50
"230" "dpotrf" 256 "remote" 15 "dpotrf" 16 13.735733 1.69924612370892 50
"231" "dpotrf" 256 "remote" 15 "dpotrf" 20 13.7404992 1.69914701247161 50
"232" "dpotrf" 256 "remote" 15 "dpotrf" 24 13.6528544 1.68183251699844 50
"233" "dpotrf" 256 "remote" 15 "dpotrf" 28 13.604641 1.6767944664214 50
"234" "dpotrf" 256 "remote" 15 "dpotrf" 32 13.7219656 1.69723122907986 50
"235" "dpotrf" 256 "remote" 15 "dpotrf" 36 13.7646638 1.69692704658756 50
"236" "dpotrf" 256 "remote" 15 "dpotrf" 40 13.7225986 1.69126876332896 50
"237" "dpotrf" 256 "remote" 15 "dpotrf" 44 13.7396898 1.69373442724009 50
"238" "dpotrf" 256 "remote" 15 "dpotrf" 48 13.7406686 1.69635367969186 50
"239" "dpotrf" 256 "remote" 15 "dpotrf" 52 13.7442518 1.69729058364962 50
"240" "dpotrf" 256 "remote" 15 "dpotrf" 56 13.7567816 1.6978866859469 50
"241" "dpotrf" 256 "local" 16 "dpotrf" 0 13.626175 1.7288135469233 50
"242" "dpotrf" 256 "local" 16 "dpotrf" 4 13.4167612 1.86457204296938 50
"243" "dpotrf" 256 "local" 16 "dpotrf" 8 13.4882574 1.70752290666299 50
