"Exp" "Blocksize" "Access" "total_cores" "kernel" "thread" "GFlops" "Std" "Nxp"
"70" "dpotrf" 256 "remote" 8 "dpotrf" 20 5.9253852 0.207660351361328 50
"71" "dpotrf" 256 "remote" 8 "dpotrf" 24 5.8826746 0.284400247769705 50
"72" "dpotrf" 256 "remote" 8 "dpotrf" 28 5.8839026 0.302442599383211 50
"73" "dpotrf" 256 "local" 9 "dpotrf" 0 5.8468938 0.404420932465021 50
"74" "dpotrf" 256 "local" 9 "dpotrf" 4 5.8520076 0.41166848656517 50
"75" "dpotrf" 256 "local" 9 "dpotrf" 8 5.831469 0.440840672200656 50
"76" "dpotrf" 256 "local" 9 "dpotrf" 12 5.8704256 0.421566293729487 50
"77" "dpotrf" 256 "local" 9 "dpotrf" 16 5.8736438 0.410083741168776 50
"78" "dpotrf" 256 "local" 9 "dpotrf" 20 5.8691808 0.425079153180599 50
"79" "dpotrf" 256 "local" 9 "dpotrf" 24 5.8434562 0.42441984022317 50
"80" "dpotrf" 256 "local" 9 "dpotrf" 28 5.8478018 0.4084462433627 50
"81" "dpotrf" 256 "local" 9 "dpotrf" 32 5.8701988 0.43177664622235 50
"82" "dpotrf" 256 "remote" 9 "dpotrf" 0 5.9050004 0.237552469752581 50
"83" "dpotrf" 256 "remote" 9 "dpotrf" 4 5.8925064 0.243184903203219 50
"84" "dpotrf" 256 "remote" 9 "dpotrf" 8 5.8807086 0.274001870692333 50
"85" "dpotrf" 256 "remote" 9 "dpotrf" 12 5.8931824 0.260244594043404 50
"86" "dpotrf" 256 "remote" 9 "dpotrf" 16 5.909601 0.266461764123478 50
"87" "dpotrf" 256 "remote" 9 "dpotrf" 20 5.9119442 0.235214061195416 50
"88" "dpotrf" 256 "remote" 9 "dpotrf" 24 5.894498 0.27491246260939 50
"89" "dpotrf" 256 "remote" 9 "dpotrf" 28 5.8870648 0.23009345982457 50
"90" "dpotrf" 256 "remote" 9 "dpotrf" 32 5.8955234 0.218433916374948 50
"91" "dpotrf" 256 "local" 10 "dpotrf" 0 5.8506468 0.465781748056108 50
"92" "dpotrf" 256 "local" 10 "dpotrf" 4 5.8252974 0.452667613483871 50
"93" "dpotrf" 256 "local" 10 "dpotrf" 8 5.8395654 0.459291182056811 50
"94" "dpotrf" 256 "local" 10 "dpotrf" 12 5.8662432 0.464484627492995 50
"95" "dpotrf" 256 "local" 10 "dpotrf" 16 5.8488282 0.466249208369148 50
"96" "dpotrf" 256 "local" 10 "dpotrf" 20 5.8502504 0.453969448634723 50
"97" "dpotrf" 256 "local" 10 "dpotrf" 24 5.8520916 0.457056180431747 50
"98" "dpotrf" 256 "local" 10 "dpotrf" 28 5.844566 0.468721316488393 50
"99" "dpotrf" 256 "local" 10 "dpotrf" 32 5.8461276 0.466832297269281 50
"100" "dpotrf" 256 "local" 10 "dpotrf" 36 5.8619982 0.457311824986195 50
"101" "dpotrf" 256 "remote" 10 "dpotrf" 0 5.8844214 0.218456231837438 50
"102" "dpotrf" 256 "remote" 10 "dpotrf" 4 5.8912318 0.257396370981902 50
"103" "dpotrf" 256 "remote" 10 "dpotrf" 8 5.8643916 0.233281798719305 50
"104" "dpotrf" 256 "remote" 10 "dpotrf" 12 5.9021334 0.261963429793986 50
"105" "dpotrf" 256 "remote" 10 "dpotrf" 16 5.9168268 0.227332210431683 50
"106" "dpotrf" 256 "remote" 10 "dpotrf" 20 5.9203182 0.210973010273923 50
"107" "dpotrf" 256 "remote" 10 "dpotrf" 24 5.8976944 0.226714516186398 50
"108" "dpotrf" 256 "remote" 10 "dpotrf" 28 5.8843278 0.207848387260758 50
"109" "dpotrf" 256 "remote" 10 "dpotrf" 32 5.90752 0.232586648492863 50
"110" "dpotrf" 256 "remote" 10 "dpotrf" 36 5.914602 0.218838016648416 50
"111" "dpotrf" 256 "local" 11 "dpotrf" 0 5.8362612 0.487509252879808 50
"112" "dpotrf" 256 "local" 11 "dpotrf" 4 5.8152996 0.48329161843427 50
"113" "dpotrf" 256 "local" 11 "dpotrf" 8 5.8367654 0.484448926400558 50
"114" "dpotrf" 256 "local" 11 "dpotrf" 12 5.8121992 0.487334097182721 50
"115" "dpotrf" 256 "local" 11 "dpotrf" 16 5.8589866 0.492892847148178 50
"116" "dpotrf" 256 "local" 11 "dpotrf" 20 5.8602616 0.496024802800531 50
"117" "dpotrf" 256 "local" 11 "dpotrf" 24 5.8430398 0.490918657327468 50
"118" "dpotrf" 256 "local" 11 "dpotrf" 28 5.8377414 0.48693024154457 50
"119" "dpotrf" 256 "local" 11 "dpotrf" 32 5.8522266 0.491709684342254 50
"120" "dpotrf" 256 "local" 11 "dpotrf" 36 5.8404486 0.486792856440677 50
"121" "dpotrf" 256 "local" 11 "dpotrf" 40 5.841565 0.486831256774305 50
"122" "dpotrf" 256 "remote" 11 "dpotrf" 0 5.8839378 0.241315262457768 50
"123" "dpotrf" 256 "remote" 11 "dpotrf" 4 5.8801854 0.253328549703216 50
