Progname Runtime Size Blocksize Iterations Threads Gflops startTime endTime Stddev
dpotrf_taskdep gcc 8192 208 10 64 507.646228 1513800590561907713 1513800590914217637 9.334786
dpotrf_taskdep gcc 8192 224 10 64 527.620888 1513800646570438154 1513800646916603464 8.883796
dpotrf_taskdep gcc 8192 240 10 64 540.912888 1513800702432735780 1513800702776795421 8.510280
dpotrf_taskdep gcc 8192 256 10 64 543.574079 1513800758310149929 1513800758636680562 10.304596
dpotrf_taskdep gcc 8192 384 10 64 462.575443 1513800814760654983 1513800815159115883 6.269084
dpotrf_taskdep gcc 8192 512 10 64 366.261833 1513800872225755853 1513800872733427886 7.489644
dpotrf_taskdep gcc 8192 72 10 64 7.545496 1513807605717137565 1513807630013295019 0.002536
dpotrf_taskdep gcc 8192 88 10 64 14.173743 1513807818545349061 1513807831420850339 0.029252
dpotrf_taskdep gcc 8192 104 10 64 24.428284 1513807963026184853 1513807970564057764 0.103903
dpotrf_taskdep gcc 8192 112 10 64 67.975447 1513808050442148378 1513808053121199349 0.462438
dpotrf_taskdep gcc 8192 120 10 64 41.463228 1513808152358716349 1513808156853545009 0.388590
dpotrf_taskdep gcc 8192 136 10 64 82.774811 1513808232976315236 1513808235193791348 1.346326
dpotrf_taskdep gcc 8192 200 10 64 487.429627 1513808291213473763 1513808291593617127 6.986620
dpotrf_taskdep gcc 8192 208 10 64 494.465676 1513808347583739751 1513808347943844295 7.555370
dpotrf_taskdep gcc 8192 216 10 64 503.092052 1513808403911278277 1513808404282225846 7.940165
dpotrf_taskdep gcc 8192 232 10 64 522.293472 1513808460082190376 1513808460437960570 6.027743
dpotrf_taskdep gcc 8192 248 10 64 525.199660 1513808516228610575 1513808516573153709 7.868272
dpotrf_taskdep gcc 8192 264 10 64 531.150661 1513808572272884425 1513808572622720738 5.069502
dpotrf_taskdep gcc 8192 272 10 64 533.659874 1513808628346980378 1513808628695662263 7.003350
dpotrf_taskdep gcc 8192 288 10 64 536.953601 1513808684347585522 1513808684688536980 7.785508
dpotrf_taskdep gcc 8192 304 10 64 518.910773 1513808740455109553 1513808740799243093 9.220785
dpotrf_taskdep gcc 8192 320 10 64 519.468563 1513808796601791120 1513808796966715484 11.614782
dpotrf_taskdep gcc 8192 336 10 64 503.247730 1513808852829695980 1513808853197527467 8.221902
dpotrf_taskdep gcc 8192 352 10 64 488.540927 1513808909164835920 1513808909534703031 9.017569
dpotrf_taskdep gcc 8192 400 10 64 445.121318 1513808965827239614 1513808966231081004 7.936802
dpotrf_taskdep gcc 8192 448 10 64 418.049980 1513809022713023206 1513809023150185322 6.985893
dpotrf_taskdep gcc 16384 64 10 64 5.770126 1513946017477844480 1513946271458606676 0.005256
dpotrf_taskdep gcc 16384 88 10 64 19.976392 1513947082155336085 1513947155636002691 0.018652
dpotrf_taskdep gcc 16384 96 10 64 18.806396 1513948015934797473 1513948093911100281 0.012534
dpotrf_taskdep gcc 16384 112 10 64 30.705548 1513948643961986663 1513948691759740129 0.020258
dpotrf_taskdep gcc 16384 120 10 64 39.248826 1513949134729993249 1513949172094548789 0.046308
dpotrf_taskdep gcc 16384 128 10 64 52.309626 1513949519118420602 1513949547123914613 0.083905
dpotrf_taskdep gcc 16384 136 10 64 65.742742 1513949835489012947 1513949857761422382 0.159360
