Exp Dest total_cores kernel threads_on_node size Time
bandwidth_output_link_200000000 0 10 copy 8  200000000 352.292
bandwidth_output_link_200000000 0 10 copy 8  200000000 347.111
bandwidth_output_link_200000000 0 10 copy 8  200000000 347.77
bandwidth_output_link_200000000 0 10 copy 8  200000000 347.409
bandwidth_output_link_200000000 0 10 copy 8  200000000 347.537
bandwidth_output_link_200000000 0 10 copy 8  200000000 347.844
bandwidth_output_link_200000000 0 10 copy 8  200000000 347.535
bandwidth_output_link_200000000 0 10 copy 8  200000000 348.021
bandwidth_output_link_200000000 0 10 copy 8  200000000 347.225
bandwidth_output_link_200000000 0 10 copy 8  200000000 347.512
bandwidth_output_link_200000000 0 10 copy 9  200000000 352.272
bandwidth_output_link_200000000 0 10 copy 9  200000000 348.114
bandwidth_output_link_200000000 0 10 copy 9  200000000 348.131
bandwidth_output_link_200000000 0 10 copy 9  200000000 347.341
bandwidth_output_link_200000000 0 10 copy 9  200000000 347.973
bandwidth_output_link_200000000 0 10 copy 9  200000000 347.837
bandwidth_output_link_200000000 0 10 copy 9  200000000 347.662
bandwidth_output_link_200000000 0 10 copy 9  200000000 348.382
bandwidth_output_link_200000000 0 10 copy 9  200000000 347.886
bandwidth_output_link_200000000 0 10 copy 9  200000000 346.529
bandwidth_output_link_200000000 0 10 copy 10  200000000 352.244
bandwidth_output_link_200000000 0 10 copy 10  200000000 347.731
bandwidth_output_link_200000000 0 10 copy 10  200000000 348.84
bandwidth_output_link_200000000 0 10 copy 10  200000000 347.709
bandwidth_output_link_200000000 0 10 copy 10  200000000 347.911
bandwidth_output_link_200000000 0 10 copy 10  200000000 348.007
bandwidth_output_link_200000000 0 10 copy 10  200000000 347.807
bandwidth_output_link_200000000 0 10 copy 10  200000000 348.132
bandwidth_output_link_200000000 0 10 copy 10  200000000 347.47
bandwidth_output_link_200000000 0 10 copy 10  200000000 346.397
bandwidth_output_link_200000000 0 10 copy 11  200000000 353.129
bandwidth_output_link_200000000 0 10 copy 11  200000000 348.235
bandwidth_output_link_200000000 0 10 copy 11  200000000 348.937
bandwidth_output_link_200000000 0 10 copy 11  200000000 348.24
bandwidth_output_link_200000000 0 10 copy 11  200000000 348.228
bandwidth_output_link_200000000 0 10 copy 11  200000000 348.349
bandwidth_output_link_200000000 0 10 copy 11  200000000 347.542
bandwidth_output_link_200000000 0 10 copy 11  200000000 348.686
bandwidth_output_link_200000000 0 10 copy 11  200000000 347.884
bandwidth_output_link_200000000 0 10 copy 11  200000000 345.095
bandwidth_output_link_200000000 0 10 copy 12  200000000 352.658
bandwidth_output_link_200000000 0 10 copy 12  200000000 348.017
bandwidth_output_link_200000000 0 10 copy 12  200000000 348.635
bandwidth_output_link_200000000 0 10 copy 12  200000000 348.207
bandwidth_output_link_200000000 0 10 copy 12  200000000 348.361
bandwidth_output_link_200000000 0 10 copy 12  200000000 348.143
bandwidth_output_link_200000000 0 10 copy 12  200000000 348.503
bandwidth_output_link_200000000 0 10 copy 12  200000000 348.76
bandwidth_output_link_200000000 0 10 copy 12  200000000 347.758
bandwidth_output_link_200000000 0 10 copy 12  200000000 345.292
bandwidth_output_link_200000000 0 10 copy 13  200000000 351.992
bandwidth_output_link_200000000 0 10 copy 13  200000000 348.371
bandwidth_output_link_200000000 0 10 copy 13  200000000 347.296
bandwidth_output_link_200000000 0 10 copy 13  200000000 347.835
bandwidth_output_link_200000000 0 10 copy 13  200000000 347.508
bandwidth_output_link_200000000 0 10 copy 13  200000000 347.722
bandwidth_output_link_200000000 0 10 copy 13  200000000 347.292
bandwidth_output_link_200000000 0 10 copy 13  200000000 347.856
bandwidth_output_link_200000000 0 10 copy 13  200000000 348.187
bandwidth_output_link_200000000 0 10 copy 13  200000000 347.575
bandwidth_output_link_200000000 0 10 copy 14  200000000 352.101
bandwidth_output_link_200000000 0 10 copy 14  200000000 347.951
bandwidth_output_link_200000000 0 10 copy 14  200000000 347.145
bandwidth_output_link_200000000 0 10 copy 14  200000000 347.762
bandwidth_output_link_200000000 0 10 copy 14  200000000 347.735
bandwidth_output_link_200000000 0 10 copy 14  200000000 348.263
bandwidth_output_link_200000000 0 10 copy 14  200000000 347.629
bandwidth_output_link_200000000 0 10 copy 14  200000000 348.15
bandwidth_output_link_200000000 0 10 copy 14  200000000 348.147
bandwidth_output_link_200000000 0 10 copy 14  200000000 346.658
