Exp node_source total_cores kernel thread_dest size Time
bandwidth_200000000 0 9 copy 1  200000000 60.3153
bandwidth_200000000 0 9 copy 1  200000000 61.841
bandwidth_200000000 0 9 copy 1  200000000 61.8193
bandwidth_200000000 0 9 copy 1  200000000 61.8029
bandwidth_200000000 0 9 copy 1  200000000 61.8208
bandwidth_200000000 0 9 copy 1  200000000 61.8278
bandwidth_200000000 0 9 copy 1  200000000 61.825
bandwidth_200000000 0 9 copy 1  200000000 61.8005
bandwidth_200000000 0 9 copy 1  200000000 61.8356
bandwidth_200000000 0 9 copy 1  200000000 61.9261
bandwidth_200000000 0 9 copy 2  200000000 60.6211
bandwidth_200000000 0 9 copy 2  200000000 61.8129
bandwidth_200000000 0 9 copy 2  200000000 61.7692
bandwidth_200000000 0 9 copy 2  200000000 61.8231
bandwidth_200000000 0 9 copy 2  200000000 61.813
bandwidth_200000000 0 9 copy 2  200000000 61.7987
bandwidth_200000000 0 9 copy 2  200000000 61.7774
bandwidth_200000000 0 9 copy 2  200000000 61.8028
bandwidth_200000000 0 9 copy 2  200000000 61.8133
bandwidth_200000000 0 9 copy 2  200000000 61.8066
bandwidth_200000000 0 9 copy 3  200000000 60.9289
bandwidth_200000000 0 9 copy 3  200000000 62.1325
bandwidth_200000000 0 9 copy 3  200000000 62.1647
bandwidth_200000000 0 9 copy 3  200000000 62.2598
bandwidth_200000000 0 9 copy 3  200000000 62.1654
bandwidth_200000000 0 9 copy 3  200000000 62.1222
bandwidth_200000000 0 9 copy 3  200000000 62.1989
bandwidth_200000000 0 9 copy 3  200000000 62.1834
bandwidth_200000000 0 9 copy 3  200000000 62.1487
bandwidth_200000000 0 9 copy 3  200000000 62.1515
bandwidth_200000000 0 9 copy 4  200000000 55.7357
bandwidth_200000000 0 9 copy 4  200000000 55.7438
bandwidth_200000000 0 9 copy 4  200000000 55.7499
bandwidth_200000000 0 9 copy 4  200000000 55.7841
bandwidth_200000000 0 9 copy 4  200000000 55.7545
bandwidth_200000000 0 9 copy 4  200000000 55.7523
bandwidth_200000000 0 9 copy 4  200000000 55.7503
bandwidth_200000000 0 9 copy 4  200000000 55.7262
bandwidth_200000000 0 9 copy 4  200000000 55.722
bandwidth_200000000 0 9 copy 4  200000000 55.7557
bandwidth_200000000 0 9 copy 48  200000000 54.3781
bandwidth_200000000 0 9 copy 48  200000000 54.8729
bandwidth_200000000 0 9 copy 48  200000000 54.9087
bandwidth_200000000 0 9 copy 48  200000000 54.886
bandwidth_200000000 0 9 copy 48  200000000 54.878
bandwidth_200000000 0 9 copy 48  200000000 54.8949
bandwidth_200000000 0 9 copy 48  200000000 54.8666
bandwidth_200000000 0 9 copy 48  200000000 54.9005
bandwidth_200000000 0 9 copy 48  200000000 54.8903
bandwidth_200000000 0 9 copy 48  200000000 54.889
bandwidth_200000000 0 9 copy 49  200000000 59.6414
bandwidth_200000000 0 9 copy 49  200000000 61.2018
bandwidth_200000000 0 9 copy 49  200000000 61.2849
bandwidth_200000000 0 9 copy 49  200000000 61.2055
bandwidth_200000000 0 9 copy 49  200000000 61.1794
bandwidth_200000000 0 9 copy 49  200000000 61.1759
bandwidth_200000000 0 9 copy 49  200000000 61.1773
bandwidth_200000000 0 9 copy 49  200000000 61.2049
bandwidth_200000000 0 9 copy 49  200000000 61.2081
bandwidth_200000000 0 9 copy 49  200000000 61.1667
bandwidth_200000000 0 9 copy 50  200000000 60.2028
bandwidth_200000000 0 9 copy 50  200000000 61.4343
bandwidth_200000000 0 9 copy 50  200000000 61.4543
bandwidth_200000000 0 9 copy 50  200000000 61.4035
bandwidth_200000000 0 9 copy 50  200000000 61.4455
bandwidth_200000000 0 9 copy 50  200000000 61.3888
bandwidth_200000000 0 9 copy 50  200000000 61.4533
bandwidth_200000000 0 9 copy 50  200000000 61.4008
bandwidth_200000000 0 9 copy 50  200000000 61.4184
bandwidth_200000000 0 9 copy 50  200000000 61.4373
bandwidth_200000000 0 9 copy 51  200000000 60.2818
bandwidth_200000000 0 9 copy 51  200000000 61.5037
bandwidth_200000000 0 9 copy 51  200000000 61.4959
bandwidth_200000000 0 9 copy 51  200000000 61.4479
bandwidth_200000000 0 9 copy 51  200000000 61.4705
bandwidth_200000000 0 9 copy 51  200000000 61.4894
bandwidth_200000000 0 9 copy 51  200000000 61.4631
bandwidth_200000000 0 9 copy 51  200000000 61.4823
bandwidth_200000000 0 9 copy 51  200000000 61.4642
bandwidth_200000000 0 9 copy 51  200000000 61.4765
bandwidth_200000000 1 9 copy 0  200000000 59.7814
bandwidth_200000000 1 9 copy 0  200000000 61.8448
bandwidth_200000000 1 9 copy 0  200000000 61.807
bandwidth_200000000 1 9 copy 0  200000000 61.8327
bandwidth_200000000 1 9 copy 0  200000000 61.8428
bandwidth_200000000 1 9 copy 0  200000000 61.852
bandwidth_200000000 1 9 copy 0  200000000 61.8269
bandwidth_200000000 1 9 copy 0  200000000 61.8328
bandwidth_200000000 1 9 copy 0  200000000 61.8043
bandwidth_200000000 1 9 copy 0  200000000 61.8226
bandwidth_200000000 1 9 copy 2  200000000 59.1367
bandwidth_200000000 1 9 copy 2  200000000 60.8819
bandwidth_200000000 1 9 copy 2  200000000 60.8599
bandwidth_200000000 1 9 copy 2  200000000 60.8552
bandwidth_200000000 1 9 copy 2  200000000 60.8891
bandwidth_200000000 1 9 copy 2  200000000 60.8605
bandwidth_200000000 1 9 copy 2  200000000 60.846
bandwidth_200000000 1 9 copy 2  200000000 60.9291
bandwidth_200000000 1 9 copy 2  200000000 60.8472
bandwidth_200000000 1 9 copy 2  200000000 60.847
bandwidth_200000000 1 9 copy 3  200000000 59.8416
bandwidth_200000000 1 9 copy 3  200000000 61.0558
bandwidth_200000000 1 9 copy 3  200000000 61.0858
bandwidth_200000000 1 9 copy 3  200000000 61.0737
bandwidth_200000000 1 9 copy 3  200000000 61.0614
bandwidth_200000000 1 9 copy 3  200000000 61.0992
bandwidth_200000000 1 9 copy 3  200000000 61.0878
bandwidth_200000000 1 9 copy 3  200000000 61.0728
bandwidth_200000000 1 9 copy 3  200000000 61.0747
bandwidth_200000000 1 9 copy 3  200000000 61.0901
bandwidth_200000000 1 9 copy 5  200000000 55.0158
bandwidth_200000000 1 9 copy 5  200000000 55.5354
bandwidth_200000000 1 9 copy 5  200000000 55.5358
bandwidth_200000000 1 9 copy 5  200000000 55.4962
bandwidth_200000000 1 9 copy 5  200000000 55.5419
bandwidth_200000000 1 9 copy 5  200000000 55.545
bandwidth_200000000 1 9 copy 5  200000000 55.5332
bandwidth_200000000 1 9 copy 5  200000000 55.529
bandwidth_200000000 1 9 copy 5  200000000 55.5011
bandwidth_200000000 1 9 copy 5  200000000 55.5228
bandwidth_200000000 1 9 copy 48  200000000 60.098
bandwidth_200000000 1 9 copy 48  200000000 61.1869
bandwidth_200000000 1 9 copy 48  200000000 61.1745
bandwidth_200000000 1 9 copy 48  200000000 61.187
bandwidth_200000000 1 9 copy 48  200000000 61.1803
bandwidth_200000000 1 9 copy 48  200000000 61.1899
bandwidth_200000000 1 9 copy 48  200000000 61.1695
bandwidth_200000000 1 9 copy 48  200000000 61.2275
bandwidth_200000000 1 9 copy 48  200000000 61.164
bandwidth_200000000 1 9 copy 48  200000000 61.1469
bandwidth_200000000 1 9 copy 49  200000000 54.299
bandwidth_200000000 1 9 copy 49  200000000 54.8434
bandwidth_200000000 1 9 copy 49  200000000 54.8346
bandwidth_200000000 1 9 copy 49  200000000 54.845
bandwidth_200000000 1 9 copy 49  200000000 54.8532
bandwidth_200000000 1 9 copy 49  200000000 54.8137
bandwidth_200000000 1 9 copy 49  200000000 54.8396
bandwidth_200000000 1 9 copy 49  200000000 54.8522
bandwidth_200000000 1 9 copy 49  200000000 54.8158
bandwidth_200000000 1 9 copy 49  200000000 54.8446
bandwidth_200000000 1 9 copy 50  200000000 58.5371
bandwidth_200000000 1 9 copy 50  200000000 60.2048
bandwidth_200000000 1 9 copy 50  200000000 60.1667
bandwidth_200000000 1 9 copy 50  200000000 60.1773
bandwidth_200000000 1 9 copy 50  200000000 60.2018
bandwidth_200000000 1 9 copy 50  200000000 60.1675
bandwidth_200000000 1 9 copy 50  200000000 60.1846
bandwidth_200000000 1 9 copy 50  200000000 60.1481
bandwidth_200000000 1 9 copy 50  200000000 60.1804
bandwidth_200000000 1 9 copy 50  200000000 60.1808
bandwidth_200000000 1 9 copy 51  200000000 59.4401
bandwidth_200000000 1 9 copy 51  200000000 60.6612
bandwidth_200000000 1 9 copy 51  200000000 60.636
bandwidth_200000000 1 9 copy 51  200000000 60.6461
