"Exp" "Blocksize" "Access" "total_cores" "kernel" "thread" "GFlops" "cycles" "cycles_ref" "Std" "Nxp"
"794" "dsyrk" 64 "local" 40 "dsyrk" 25 6.16007566 90542.58 4115.68 1.18881209312067 50
"795" "dsyrk" 64 "local" 40 "dsyrk" 28 5.76562854 98659.02 4484.66 1.42309992943074 50
"796" "dsyrk" 64 "local" 40 "dsyrk" 29 6.40184244 87666.12 3984.66 1.25017613739814 50
"797" "dsyrk" 64 "local" 40 "dsyrk" 32 6.570452524 84131.58 3824.56 1.4231093390848 50
"798" "dsyrk" 64 "local" 40 "dsyrk" 33 6.18086514 90815.94 4128.06 1.30136645835741 50
"799" "dsyrk" 64 "local" 40 "dsyrk" 36 5.68987318 101189.28 4600.88 1.51257993892781 50
"800" "dsyrk" 64 "local" 40 "dsyrk" 37 5.95499184 94429.96 4292.96 1.15410121427124 50
"801" "dsyrk" 64 "local" 40 "dsyrk" 40 6.35375785 86286.18 3921.86 1.11545294459681 50
"802" "dsyrk" 64 "local" 40 "dsyrk" 41 5.406487082 106549.82 4998.9 1.70693539060291 50
"803" "dsyrk" 64 "local" 40 "dsyrk" 44 6.649522614 82964.16 3770.98 1.17463430642917 50
"804" "dsyrk" 64 "local" 40 "dsyrk" 45 6.44033854 88829.6 4037.66 1.3357744124698 50
"805" "dsyrk" 64 "local" 40 "dsyrk" 48 6.246875086 91282.9 4149.58 1.27041838922439 50
"806" "dsyrk" 64 "local" 40 "dsyrk" 49 6.41783174 87953.5 3999.14 1.25387175598149 50
"807" "dsyrk" 64 "local" 40 "dsyrk" 52 7.000238998 78792.36 3581.28 1.14972277924848 50
"808" "dsyrk" 64 "local" 40 "dsyrk" 53 6.1674194 91870.76 4176.72 1.265031940225 50
"809" "dsyrk" 64 "local" 40 "dsyrk" 56 6.65494488 81607.22 3709.56 1.38298646649232 50
"810" "dsyrk" 64 "local" 40 "dsyrk" 57 6.54167454 86475.18 3930.8 1.26127391763668 50
"811" "dsyrk" 64 "local" 40 "dsyrk" 60 6.334144766 88759.54 4034.5 1.25583711990438 50
"812" "dsyrk" 64 "local" 40 "dsyrk" 61 5.93515494 95403.92 4336.84 1.29114262011591 50
"813" "dsyrk" 64 "local" 40 "dsyrk" 64 6.50906865 85695.14 3896.22 1.23197416680497 50
"814" "dsyrk" 64 "local" 40 "dsyrk" 68 6.372405504 88560.34 4025.26 1.36712500854601 50
"815" "dsyrk" 64 "local" 40 "dsyrk" 72 6.435847676 87236.9 3965.48 1.25321809620747 50
"816" "dsyrk" 64 "local" 40 "dsyrk" 76 6.4495702 85869.84 3904.06 1.40130786674375 50
"817" "dsyrk" 64 "local" 40 "dsyrk" 80 6.39851528 87501.14 3977.52 1.26303092406583 50
"818" "dsyrk" 64 "local" 40 "dsyrk" 84 6.693479586 83360.42 3789.84 1.1884797653765 50
"819" "dsyrk" 64 "local" 40 "dsyrk" 88 6.527065532 85719.22 3896.48 1.31002479394509 50
"820" "dsyrk" 64 "local" 40 "dsyrk" 92 6.343598398 85872.6 3903.16 1.3276730630334 50
"821" "dsyrk" 64 "local" 41 "dsyrk" 0 6.29760164 89463.1 4067.02 1.30448513729277 50
"822" "dsyrk" 64 "local" 41 "dsyrk" 1 5.994061655 91468.54 4367.44 1.41378165400562 50
"823" "dsyrk" 64 "local" 41 "dsyrk" 4 6.0463219 93432.24 4246.58 1.30771728024989 50
"824" "dsyrk" 64 "local" 41 "dsyrk" 5 5.75476122 97360.1 4425.32 1.39840665826188 50
"825" "dsyrk" 64 "local" 41 "dsyrk" 8 6.03883372 91454.48 4156.04 1.25531382742929 50
"826" "dsyrk" 64 "local" 41 "dsyrk" 9 5.9736288402 93414.46 4246.36 1.37606381818404 50
"827" "dsyrk" 64 "local" 41 "dsyrk" 12 5.7481437044 98177.08 4462.5 1.38959078749679 50
"828" "dsyrk" 64 "local" 41 "dsyrk" 13 5.93595994 95126.44 4324.26 1.37392850138519 50
"829" "dsyrk" 64 "local" 41 "dsyrk" 16 6.221665596 90141.52 4182.42 1.45128250742279 50
"830" "dsyrk" 64 "local" 41 "dsyrk" 17 5.52516616 101604.86 4619.3 1.36982647041035 50
"831" "dsyrk" 64 "local" 41 "dsyrk" 20 6.19504654 89656.18 4075.24 1.26823010754077 50
"832" "dsyrk" 64 "local" 41 "dsyrk" 21 6.071839411 90871.32 4201.82 1.40981560242745 50
"833" "dsyrk" 64 "local" 41 "dsyrk" 24 5.7576495908 97712.4 4526.82 1.43801779769014 50
"834" "dsyrk" 64 "local" 41 "dsyrk" 25 5.4676237 102187.38 4645.2 1.2831124091923 50
"835" "dsyrk" 64 "local" 41 "dsyrk" 28 6.03125438 92344.08 4196.88 1.25691816988464 50
"836" "dsyrk" 64 "local" 41 "dsyrk" 29 6.3605824948 88181.1 4009.52 1.37931584633954 50
"837" "dsyrk" 64 "local" 41 "dsyrk" 32 6.17548762 90528.4 4114.66 1.29273356182176 50
"838" "dsyrk" 64 "local" 41 "dsyrk" 33 6.0933826118 93346.46 4243.06 1.40120548794707 50
"839" "dsyrk" 64 "local" 41 "dsyrk" 36 5.97129668 94021.18 4273.46 1.22539679459819 50
"840" "dsyrk" 64 "local" 41 "dsyrk" 37 6.415351983 87915.92 4048.28 1.4499267273459 50
"841" "dsyrk" 64 "local" 41 "dsyrk" 40 6.29958214 88824.82 4036.92 1.33699665899892 50
"842" "dsyrk" 64 "local" 41 "dsyrk" 41 6.2330420276 90220.64 4100.78 1.44030477330381 50
"843" "dsyrk" 64 "local" 41 "dsyrk" 44 6.1975269346 91629.48 4251.84 1.48370313461601 50
"844" "dsyrk" 64 "local" 41 "dsyrk" 45 6.3556404434 87958.9 4068.92 1.25174766102659 50
"845" "dsyrk" 64 "local" 41 "dsyrk" 48 6.53337904 85735.4 3896.84 1.31851505660723 50
"846" "dsyrk" 64 "local" 41 "dsyrk" 49 6.2575623272 89351.86 4061.36 1.34037453191969 50
"847" "dsyrk" 64 "local" 41 "dsyrk" 52 5.9602722 94309.16 4286.4 1.21541478133807 50
"848" "dsyrk" 64 "local" 41 "dsyrk" 53 5.9895969892 93103.86 4232.48 1.33392772227553 50
"849" "dsyrk" 64 "local" 41 "dsyrk" 56 6.09478408 92133.42 4187.62 1.20948122660329 50
"850" "dsyrk" 64 "local" 41 "dsyrk" 57 6.1326896818 90689.46 4122.54 1.43839415753798 50
"851" "dsyrk" 64 "local" 41 "dsyrk" 60 5.921000787 95427.86 4424.64 1.45269646324646 50
"852" "dsyrk" 64 "local" 41 "dsyrk" 61 5.32490242 105431.74 4792.3 1.2998131613388 50
"853" "dsyrk" 64 "local" 41 "dsyrk" 64 6.0977400084 92710.04 4215.8 1.41941259263269 50
"854" "dsyrk" 64 "local" 41 "dsyrk" 65 5.47808014 103236.22 4692.08 1.23588913110944 50
"855" "dsyrk" 64 "local" 41 "dsyrk" 68 5.9719351 93826.92 4264.24 1.1767657723229 50
"856" "dsyrk" 64 "local" 41 "dsyrk" 72 6.23091706 90587.32 4117.34 1.36108940636623 50
"857" "dsyrk" 64 "local" 41 "dsyrk" 76 6.3170721 88421.28 4019.1 1.16962728144922 50
"858" "dsyrk" 64 "local" 41 "dsyrk" 80 6.08463176 91677.54 4166.92 1.26629063185312 50
"859" "dsyrk" 64 "local" 41 "dsyrk" 84 6.20564022 89951.02 4088.06 1.20300658869503 50
"860" "dsyrk" 64 "local" 41 "dsyrk" 88 5.72898694 98595.74 4481.42 1.31903884708464 50
"861" "dsyrk" 64 "local" 41 "dsyrk" 92 5.6522236038 98779.38 4489.82 1.34327224792798 50
"862" "dsyrk" 64 "local" 42 "dsyrk" 0 5.609712996 98913.6 4494.64 1.41253380388042 50
"863" "dsyrk" 64 "local" 42 "dsyrk" 1 6.39153914 89092.94 4048.8 1.29908593594356 50
"864" "dsyrk" 64 "local" 42 "dsyrk" 4 5.668334986 96391.16 4487.38 1.33271349857519 50
"865" "dsyrk" 64 "local" 42 "dsyrk" 5 6.10597262 92678.14 4212.98 1.28955721051506 50
"866" "dsyrk" 64 "local" 42 "dsyrk" 8 5.423137004 103605.36 4708.86 1.25353426866059 50
"867" "dsyrk" 64 "local" 42 "dsyrk" 9 6.07747256 93860.96 4267.38 1.32917673424012 50
"868" "dsyrk" 64 "local" 42 "dsyrk" 12 5.49622089 97774.84 4513.54 1.35908424809405 50
"869" "dsyrk" 64 "local" 42 "dsyrk" 13 6.40491562 88129.98 4006.42 1.24146127610481 50
"870" "dsyrk" 64 "local" 42 "dsyrk" 16 5.651603268 95476.08 4422.68 1.39096056673636 50
"871" "dsyrk" 64 "local" 42 "dsyrk" 17 6.4434399 88072.48 4004.06 1.33219340925932 50
"872" "dsyrk" 64 "local" 42 "dsyrk" 20 5.568902126 99337.58 4515.08 1.36176155095102 50
"873" "dsyrk" 64 "local" 42 "dsyrk" 21 6.31826122 88011.82 4000.92 1.47546334937272 50
"874" "dsyrk" 64 "local" 42 "dsyrk" 24 5.602712056 100227.72 4627 1.33566057217479 50
"875" "dsyrk" 64 "local" 42 "dsyrk" 25 4.906466738 110649.26 5057.8 1.32339875957222 50
"876" "dsyrk" 64 "local" 42 "dsyrk" 28 5.72552324 100654.58 4575.94 1.4527105931018 50
"877" "dsyrk" 64 "local" 42 "dsyrk" 29 4.835968468 115514.98 5257.48 1.33675241321363 50
"878" "dsyrk" 64 "local" 42 "dsyrk" 32 5.606475644 97571.74 4537.94 1.28535994158143 50
"879" "dsyrk" 64 "local" 42 "dsyrk" 33 6.08811518 91823.92 4174.46 1.45752359766173 50
"880" "dsyrk" 64 "local" 42 "dsyrk" 36 5.79009134 100282.76 4558.5 1.59437653673843 50
"881" "dsyrk" 64 "local" 42 "dsyrk" 37 5.216433604 107413.38 4882.36 1.56545196908603 50
"882" "dsyrk" 64 "local" 42 "dsyrk" 40 5.846266666 95909.14 4358.78 1.27027667984575 50
"883" "dsyrk" 64 "local" 42 "dsyrk" 41 6.42406992 88830.14 4039.26 1.35597703147828 50
"884" "dsyrk" 64 "local" 42 "dsyrk" 44 5.522282728 97807.66 4550.72 1.2244168079915 50
"885" "dsyrk" 64 "local" 42 "dsyrk" 45 6.43204088 87727.16 3989.4 1.29837169166313 50
"886" "dsyrk" 64 "local" 42 "dsyrk" 48 5.430612216 100467.12 4565.62 1.15350316274661 50
"887" "dsyrk" 64 "local" 42 "dsyrk" 49 5.12936088 111405.58 5085.96 1.45573361465436 50
"888" "dsyrk" 64 "local" 42 "dsyrk" 52 5.69302907 97143.86 4414.7 1.38650127965681 50
"889" "dsyrk" 64 "local" 42 "dsyrk" 53 6.59561644 85426.68 3883.74 1.19382875425939 50
"890" "dsyrk" 64 "local" 42 "dsyrk" 56 5.755454236 97445.56 4482.64 1.44849465096459 50
"891" "dsyrk" 64 "local" 42 "dsyrk" 57 6.3208521 89541.1 4069.2 1.26663145768049 50
"892" "dsyrk" 64 "local" 42 "dsyrk" 60 5.569049494 99163.3 4506.64 1.22997242107247 50
"893" "dsyrk" 64 "local" 42 "dsyrk" 61 6.36754264 88335.82 4015.44 1.21098546789909 50
"894" "dsyrk" 64 "local" 42 "dsyrk" 64 5.501895624 100067.66 4547.06 1.3164759634732 50
"895" "dsyrk" 64 "local" 42 "dsyrk" 65 4.848120334 114749.18 5306.12 1.23231285958543 50
"896" "dsyrk" 64 "local" 42 "dsyrk" 68 5.300009828 103654.4 4711.34 1.24901564575734 50
"897" "dsyrk" 64 "local" 42 "dsyrk" 69 6.09813936 93170.18 4236.28 1.28043046520989 50
"898" "dsyrk" 64 "local" 42 "dsyrk" 72 5.87772312 98068.8 4458.4 1.51504914552799 50
"899" "dsyrk" 64 "local" 42 "dsyrk" 76 5.388013664 100977.8 4590 1.38617483164125 50
"900" "dsyrk" 64 "local" 42 "dsyrk" 80 5.660437194 96411.76 4382.44 1.39417173529003 50
"901" "dsyrk" 64 "local" 42 "dsyrk" 84 5.38217606 102938.88 4677.92 1.27813248625208 50
"902" "dsyrk" 64 "local" 42 "dsyrk" 88 5.516656942 100885.14 4585.34 1.30655400747952 50
"903" "dsyrk" 64 "local" 42 "dsyrk" 92 5.50024224489796 102715.755102041 4668.5306122449 1.09103706899916 49
"904" "dsyrk" 64 "local" 43 "dsyrk" 0 4.96801426 109692.28 4984.22 1.11966414944349 50
"905" "dsyrk" 64 "local" 43 "dsyrk" 1 4.75474788 114143.86 5185.62 1.19104104603829 50
"906" "dsyrk" 64 "local" 43 "dsyrk" 4 6.84629897959184 82797.2653061225 3763.36734693878 0.883206689949671 49
"907" "dsyrk" 64 "local" 43 "dsyrk" 5 4.7404254 115329.54 5239.86 1.28511205906089 50
"908" "dsyrk" 64 "local" 43 "dsyrk" 8 5.04512226 110840.94 5037.02 1.34055351617976 50
"909" "dsyrk" 64 "local" 43 "dsyrk" 9 6.088008588 87984.12 4334.24 1.47828509923244 50
"910" "dsyrk" 64 "local" 43 "dsyrk" 12 5.02517252 108571.9 4933.86 1.20533990335014 50
"911" "dsyrk" 64 "local" 43 "dsyrk" 13 4.80290368 116558.56 5296.32 1.38814599446931 50
"912" "dsyrk" 64 "local" 43 "dsyrk" 16 6.9034455558 82890.32 3767.8 1.38319350486808 50
"913" "dsyrk" 64 "local" 43 "dsyrk" 17 4.9871499 111894.6 5084.56 1.37333481596712 50
"914" "dsyrk" 64 "local" 43 "dsyrk" 20 6.7984534496 82657.04 3757.68 1.28429704429315 50
"915" "dsyrk" 64 "local" 43 "dsyrk" 21 4.7464197 116115.96 5275.86 1.28275254046038 50
"916" "dsyrk" 64 "local" 43 "dsyrk" 24 5.09042286 108165.08 4914.58 1.22427525622454 50
"917" "dsyrk" 64 "local" 43 "dsyrk" 25 4.7435961 115289.48 5237.88 1.20206932395905 50
"918" "dsyrk" 64 "local" 43 "dsyrk" 28 6.4950464794 87482.66 3977.36 1.33214847744426 50
"919" "dsyrk" 64 "local" 43 "dsyrk" 29 4.95867724 111793.72 5079.08 1.37343943614312 50
"920" "dsyrk" 64 "local" 43 "dsyrk" 32 4.86490396 113301.18 5149.02 1.20268971849359 50
"921" "dsyrk" 64 "local" 43 "dsyrk" 33 4.75711626 113818.68 5171.1 1.14511706170681 50
"922" "dsyrk" 64 "local" 43 "dsyrk" 36 6.7228084658 83527.64 3796.82 1.33439790217228 50
"923" "dsyrk" 64 "local" 43 "dsyrk" 37 5.27795478 103840.88 4717.76 1.36151773274473 50
"924" "dsyrk" 64 "local" 43 "dsyrk" 40 7.0959538374 79490.28 3613.26 1.24195497332769 50
"925" "dsyrk" 64 "local" 43 "dsyrk" 41 4.86955162 111516.96 5066.98 1.25315509257845 50
"926" "dsyrk" 64 "local" 43 "dsyrk" 44 4.68361682 116002.72 5271.86 1.13267943568279 50
"927" "dsyrk" 64 "local" 43 "dsyrk" 45 4.99297092 110013.94 4998.3 1.29801746994276 50
"928" "dsyrk" 64 "local" 43 "dsyrk" 48 4.69021802 118246.4 5373.08 1.28545561902246 50
"929" "dsyrk" 64 "local" 43 "dsyrk" 49 4.82785374 112774.02 5123.2 1.27272304977379 50
"930" "dsyrk" 64 "local" 43 "dsyrk" 52 6.877233144 82037.1 3729.14 1.22985443531847 50
"931" "dsyrk" 64 "local" 43 "dsyrk" 53 4.85470438 112020.42 5089.98 1.21628813508905 50
"932" "dsyrk" 64 "local" 43 "dsyrk" 56 4.95166298 113049.9 5136.78 1.32244233431176 50
"933" "dsyrk" 64 "local" 43 "dsyrk" 57 5.895537451 93839.7 4436.14 1.46183730906041 50
"934" "dsyrk" 64 "local" 43 "dsyrk" 60 5.16397192 107226.62 4872.24 1.26359254923503 50
"935" "dsyrk" 64 "local" 43 "dsyrk" 61 4.84021472 110264.58 5008.84 1.22787146961327 50
"936" "dsyrk" 64 "local" 43 "dsyrk" 64 6.6676541564 85002.74 3864.46 1.30476597258464 50
"937" "dsyrk" 64 "local" 43 "dsyrk" 65 4.82415576 114531.38 5203 1.27419189874839 50
"938" "dsyrk" 64 "local" 43 "dsyrk" 68 6.68094732 84816.98 3855.48 1.36723390284117 50
"939" "dsyrk" 64 "local" 43 "dsyrk" 69 6.1413151192 91300.42 4241.24 1.5063549563421 50
"940" "dsyrk" 64 "local" 43 "dsyrk" 72 6.656270243 84301.04 3831.62 1.24313339528232 50
"941" "dsyrk" 64 "local" 43 "dsyrk" 73 4.94221042 110923.94 5040.02 1.24900664301899 50
"942" "dsyrk" 64 "local" 43 "dsyrk" 76 6.7583813966 83100.8 3777.5 1.30361324181943 50
"943" "dsyrk" 64 "local" 43 "dsyrk" 80 4.93904794 111862.38 5083.24 1.26133807202799 50
"944" "dsyrk" 64 "local" 43 "dsyrk" 84 6.5862309156 86287.54 3922.5 1.22849804697415 50
"945" "dsyrk" 64 "local" 43 "dsyrk" 88 4.99293163265306 113271.204081633 5146.55102040816 1.12734297252682 49
"946" "dsyrk" 64 "local" 43 "dsyrk" 92 4.7468487755102 117830.959183673 5354.51020408163 0.943654132999817 49
"947" "dsyrk" 64 "local" 44 "dsyrk" 0 6.5637615636 85567.88 3889.2 1.36598605746346 50
"948" "dsyrk" 64 "local" 44 "dsyrk" 1 5.43622304 104753.6 4761 1.43776125204006 50
"949" "dsyrk" 64 "local" 44 "dsyrk" 4 6.3383584884 88615.86 4028.44 1.3574375280677 50
"950" "dsyrk" 64 "local" 44 "dsyrk" 5 5.11614788 110076.72 5001.9 1.38286990351086 50
"951" "dsyrk" 64 "local" 44 "dsyrk" 8 6.2584114342 89722.54 4078.62 1.33610900287574 50
"952" "dsyrk" 64 "local" 44 "dsyrk" 9 5.58010262 102937.34 4678.62 1.49100643213451 50
"953" "dsyrk" 64 "local" 44 "dsyrk" 12 6.4688095964 86884.16 3949.32 1.42281712794948 50
"954" "dsyrk" 64 "local" 44 "dsyrk" 13 5.6688720712 99454.82 4527.44 1.30181486382198 50
"955" "dsyrk" 64 "local" 44 "dsyrk" 16 5.41098492 105184.62 4781.46 1.38082339328436 50
"956" "dsyrk" 64 "local" 44 "dsyrk" 17 5.16141652 110247.78 5010.34 1.38413540779021 50
"957" "dsyrk" 64 "local" 44 "dsyrk" 20 5.74752922 100520.98 4568.9 1.66254168052653 50
"958" "dsyrk" 64 "local" 44 "dsyrk" 21 5.1854892 108129.22 4913.64 1.40810975011421 50
"959" "dsyrk" 64 "local" 44 "dsyrk" 24 5.09627974 112849.44 5129.18 1.44725892904008 50
"960" "dsyrk" 64 "local" 44 "dsyrk" 25 5.8479722878 96702.3 4397.1 1.39261117327683 50
"961" "dsyrk" 64 "local" 44 "dsyrk" 28 5.12960466 107850.06 4901.56 1.26379553098708 50
"962" "dsyrk" 64 "local" 44 "dsyrk" 29 5.36850868 105108.66 4777.34 1.47841353906075 50
"963" "dsyrk" 64 "local" 44 "dsyrk" 32 5.26335082 107015.36 4863.6 1.30073665549013 50
"964" "dsyrk" 64 "local" 44 "dsyrk" 33 5.9111367788 95025.14 4319.04 1.32025595895865 50
"965" "dsyrk" 64 "local" 44 "dsyrk" 36 5.19839146 109162.46 4961.38 1.42150861736714 50
"966" "dsyrk" 64 "local" 44 "dsyrk" 37 5.37861642 103871.8 4719.9 1.46144469250206 50
"967" "dsyrk" 64 "local" 44 "dsyrk" 40 6.001323963 93321.74 4241.94 1.34253191508866 50
"968" "dsyrk" 64 "local" 44 "dsyrk" 41 5.8536854914 93716.28 4390.38 1.40384257218227 50
"969" "dsyrk" 64 "local" 44 "dsyrk" 44 6.7784192202 81214.4 3691.42 1.28271443267833 50
"970" "dsyrk" 64 "local" 44 "dsyrk" 45 5.27909616 104983.34 4770.82 1.29267238341989 50
"971" "dsyrk" 64 "local" 44 "dsyrk" 48 6.3151738632 89749.94 4079.52 1.44504307476026 50
"972" "dsyrk" 64 "local" 44 "dsyrk" 49 5.31123804 106085.16 4821.98 1.29053183627346 50
"973" "dsyrk" 64 "local" 44 "dsyrk" 52 6.5494294552 86785.12 3945.6 1.39198331945021 50
"974" "dsyrk" 64 "local" 44 "dsyrk" 53 5.16441982 111689.4 5077.04 1.42373384613838 50
"975" "dsyrk" 64 "local" 44 "dsyrk" 56 6.4709852406 85711.78 3896.28 1.39771999774876 50
"976" "dsyrk" 64 "local" 44 "dsyrk" 57 5.8467021476 96315.74 4398.44 1.45781882076721 50
"977" "dsyrk" 64 "local" 44 "dsyrk" 60 6.3832905188 86724.26 3942.3 1.28817081201829 50
"978" "dsyrk" 64 "local" 44 "dsyrk" 61 5.7628547884 96739.42 4397.1 1.24776666873894 50
"979" "dsyrk" 64 "local" 44 "dsyrk" 64 5.19726226 110540.22 5024.26 1.5133696205002 50
"980" "dsyrk" 64 "local" 44 "dsyrk" 65 5.32578752 104825.02 4763.82 1.32108101738017 50
"981" "dsyrk" 64 "local" 44 "dsyrk" 68 6.356725964 87999.92 4000.16 1.32047030034649 50
"982" "dsyrk" 64 "local" 44 "dsyrk" 69 5.48988466 104956.9 4769.92 1.56576484523727 50
"983" "dsyrk" 64 "local" 44 "dsyrk" 72 5.41365964 105038.6 4773.92 1.38449296848472 50
"984" "dsyrk" 64 "local" 44 "dsyrk" 73 5.2826001 106924.18 4858.48 1.43629507379602 50
"985" "dsyrk" 64 "local" 44 "dsyrk" 76 5.31434202 107278.82 4875.66 1.47848614226365 50
"986" "dsyrk" 64 "local" 44 "dsyrk" 77 5.1522947 107553.04 4887.26 1.30900863527437 50
"987" "dsyrk" 64 "local" 44 "dsyrk" 80 5.50595164 102158.72 4642.52 1.32471496873755 50
"988" "dsyrk" 64 "local" 44 "dsyrk" 84 6.60966469387755 86250.6530612245 3920.71428571429 0.920047742491076 49
"989" "dsyrk" 64 "local" 44 "dsyrk" 88 6.22556693877551 90816.8367346939 4128.5306122449 0.962573252329842 49
"990" "dsyrk" 64 "local" 44 "dsyrk" 92 5.17506816326531 111970.93877551 5089.28571428571 1.20110569068441 49
"991" "dsyrk" 64 "local" 45 "dsyrk" 0 6.83618892 83680.66 3804.72 1.361151971161 50
"992" "dsyrk" 64 "local" 45 "dsyrk" 1 4.44991836734694 131317.87755102 5966.32653061224 1.42839345681076 49
"993" "dsyrk" 64 "local" 45 "dsyrk" 4 4.38024102040816 136997.428571429 6222.38775510204 1.49052170180059 49
"994" "dsyrk" 64 "local" 45 "dsyrk" 5 7.14968626 78611.08 3573.26 1.25228721601952 50
"995" "dsyrk" 64 "local" 45 "dsyrk" 8 4.19839768 135343.36 6147.64 1.47052688889715 50
"996" "dsyrk" 64 "local" 45 "dsyrk" 9 4.4540936034 124580.66 5659.32 1.38887646019694 50
"997" "dsyrk" 64 "local" 45 "dsyrk" 12 6.44926696 87825.54 3992.54 1.48147069206081 50
"998" "dsyrk" 64 "local" 45 "dsyrk" 13 6.82858668 83387.14 3790.44 1.40195919902321 50
"999" "dsyrk" 64 "local" 45 "dsyrk" 16 4.1887020226 137217.04 6234.04 1.47127392208588 50
"1000" "dsyrk" 64 "local" 45 "dsyrk" 17 4.4869408196 126826.2 5761.42 1.49474296545378 50
"1001" "dsyrk" 64 "local" 45 "dsyrk" 20 4.2679002566 133565.98 6066.24 1.50334643690184 50
"1002" "dsyrk" 64 "local" 45 "dsyrk" 21 6.99431436 80359.16 3653.28 1.30168837760695 50
"1003" "dsyrk" 64 "local" 45 "dsyrk" 24 3.9789312344 137438.2 6243.08 1.39332979694279 50
"1004" "dsyrk" 64 "local" 45 "dsyrk" 25 4.3163679944 129015.54 5860.3 1.37258062882879 50
"1005" "dsyrk" 64 "local" 45 "dsyrk" 28 3.9564349988 139769.44 6348.76 1.23956411912635 50
"1006" "dsyrk" 64 "local" 45 "dsyrk" 29 6.28537654 91428.72 4155.92 1.39821568969235 50
"1007" "dsyrk" 64 "local" 45 "dsyrk" 32 4.2055520324 134820.32 6123.32 1.48891470031714 50
"1008" "dsyrk" 64 "local" 45 "dsyrk" 33 3.927834323 136002.86 6178.92 1.18788433683103 50
"1009" "dsyrk" 64 "local" 45 "dsyrk" 36 4.0988923164 138229.26 6280.84 1.46929205440756 50
"1010" "dsyrk" 64 "local" 45 "dsyrk" 37 4.053019953 134441.34 6106.48 1.43978029567691 50
"1011" "dsyrk" 64 "local" 45 "dsyrk" 40 4.199859276 131750.1 5983.12 1.38560790129773 50
"1012" "dsyrk" 64 "local" 45 "dsyrk" 41 4.1862764286 132316.56 6011.88 1.21301525200148 50
"1013" "dsyrk" 64 "local" 45 "dsyrk" 44 4.1169910876 139479.12 6334.74 1.77979083478389 50
"1014" "dsyrk" 64 "local" 45 "dsyrk" 45 4.6679508386 121352.44 5512.86 1.55187633975036 50
"1015" "dsyrk" 64 "local" 45 "dsyrk" 48 4.2747048144 133802.88 6078.04 1.50731491959004 50
"1016" "dsyrk" 64 "local" 45 "dsyrk" 49 4.0586915724 135486.58 6155.34 1.49650323227624 50
"1017" "dsyrk" 64 "local" 45 "dsyrk" 52 4.1768787216 137590.42 6249.68 1.52605500507134 50
"1018" "dsyrk" 64 "local" 45 "dsyrk" 53 4.0782052198 130672.8 5936.88 1.23830797330143 50
"1019" "dsyrk" 64 "local" 45 "dsyrk" 56 6.85643116 82676.64 3758.5 1.38162961581898 50
"1020" "dsyrk" 64 "local" 45 "dsyrk" 57 6.81759234 82819.32 3764.54 1.34649624214603 50
"1021" "dsyrk" 64 "local" 45 "dsyrk" 60 4.1578320712 137152.8 6227.92 1.68598815584755 50
"1022" "dsyrk" 64 "local" 45 "dsyrk" 61 4.1016483778 132712.06 6029.94 1.15317272253073 50
"1023" "dsyrk" 64 "local" 45 "dsyrk" 64 4.073270763 140277.96 6370.84 1.7392114253036 50
"1024" "dsyrk" 64 "local" 45 "dsyrk" 65 4.1301994198 138229.12 6279.84 1.46106020187242 50
"1025" "dsyrk" 64 "local" 45 "dsyrk" 68 6.57294234 85221.08 3873.92 1.50143102584708 50
"1026" "dsyrk" 64 "local" 45 "dsyrk" 69 6.77435342 83442.68 3794.1 1.34232844487249 50
"1027" "dsyrk" 64 "local" 45 "dsyrk" 72 4.27155091 132120.8 6000.78 1.58006985846279 50
"1028" "dsyrk" 64 "local" 45 "dsyrk" 73 4.0123210858 134695.2 6118.2 1.46879330978512 50
"1029" "dsyrk" 64 "local" 45 "dsyrk" 76 4.1554131636 137226.1 6233.2 1.74057622048469 50
"1030" "dsyrk" 64 "local" 45 "dsyrk" 77 6.7124844 84822.52 3855.74 1.3765634695808 50
"1031" "dsyrk" 64 "local" 45 "dsyrk" 80 6.96855502 81455.5 3702.62 1.40071408782399 50
"1032" "dsyrk" 64 "local" 45 "dsyrk" 81 4.6990193877551 126985.551020408 5768.87755102041 1.64576669483963 49
"1033" "dsyrk" 64 "local" 45 "dsyrk" 84 4.41551326530612 132577.979591837 6021.30612244898 1.509507171264 49
"1034" "dsyrk" 64 "local" 45 "dsyrk" 88 4.16014612244898 141258.142857143 6415.85714285714 1.47455860287044 49
"1035" "dsyrk" 64 "local" 45 "dsyrk" 92 4.24432673469388 139353.755102041 6330.30612244898 1.39382598460644 49
"1036" "dsyrk" 64 "local" 46 "dsyrk" 0 6.12911608 93217.82 4236.46 1.39087564984289 50
"1037" "dsyrk" 64 "local" 46 "dsyrk" 1 5.500636944 101626.6 4618.62 1.39239192148429 50
"1038" "dsyrk" 64 "local" 46 "dsyrk" 4 5.196303032 108286.68 4921.54 1.38345889095656 50
"1039" "dsyrk" 64 "local" 46 "dsyrk" 5 5.212038652 106479.18 4839.54 1.24284173738442 50
"1040" "dsyrk" 64 "local" 46 "dsyrk" 8 5.68677822 98923.98 4496.64 1.26970579048337 50
"1041" "dsyrk" 64 "local" 46 "dsyrk" 9 5.460025296 100478.4 4573.68 1.51449105400936 50
"1042" "dsyrk" 64 "local" 46 "dsyrk" 12 5.8128578 96690.9 4395.12 1.35811088929197 50
"1043" "dsyrk" 64 "local" 46 "dsyrk" 13 5.29273234 106560.76 4843.9 1.2984809165226 50
