"Exp" "Blocksize" "Access" "total_cores" "kernel" "thread" "GFlops" "cycles" "cycles_ref" "Std" "Nxp"
"91" "dgemm" 64 "local" 13 "dgemm" 48 13.67087164 80644.24 3665.9 2.02468618428307 50
"92" "dgemm" 64 "local" 14 "dgemm" 0 12.41230018 88308.92 4014.2 1.98055406979986 50
"93" "dgemm" 64 "local" 14 "dgemm" 4 13.4018846938776 81918.9387755102 3724.51020408163 0.996231758417484 49
"94" "dgemm" 64 "local" 14 "dgemm" 8 13.2987708163265 82952.0408163265 3770.71428571429 1.11831990776685 49
"95" "dgemm" 64 "local" 14 "dgemm" 12 13.24309972 83439.44 3793.06 2.10741906905605 50
"96" "dgemm" 64 "local" 14 "dgemm" 16 13.2067134 82952.48 3770.92 2.07917696797006 50
"97" "dgemm" 64 "local" 14 "dgemm" 20 12.93936658 84691.9 3849.86 2.1216167888951 50
"98" "dgemm" 64 "local" 14 "dgemm" 24 13.09546384 83696.88 3804.8 2.05442324741523 50
"99" "dgemm" 64 "local" 14 "dgemm" 28 13.15515066 83356.58 3789.42 2.11243172464221 50
"100" "dgemm" 64 "local" 14 "dgemm" 32 12.84711364 85154.5 3871.96 2.12040690543084 50
"101" "dgemm" 64 "local" 14 "dgemm" 36 13.1006913 83891.3 3813.52 2.11577721757201 50
"102" "dgemm" 64 "local" 14 "dgemm" 40 13.2768335 82786.34 3763.24 2.06447008611051 50
"103" "dgemm" 64 "local" 14 "dgemm" 44 13.32758172 82353.32 3743.46 2.12299018448156 50
"104" "dgemm" 64 "local" 14 "dgemm" 48 13.44405934 81903.92 3723.28 2.15756987197562 50
"105" "dgemm" 64 "local" 14 "dgemm" 52 13.29378908 82547.16 3752.34 2.13975745628881 50
"106" "dgemm" 64 "local" 15 "dgemm" 0 12.81671752 85918.28 3906.38 1.97743599916055 50
"107" "dgemm" 64 "local" 15 "dgemm" 4 13.0344020408163 84867.6326530612 3858 1.168207296903 49
"108" "dgemm" 64 "local" 15 "dgemm" 8 12.6851793877551 86866.1836734694 3949.10204081633 1.1790245349907 49
"109" "dgemm" 64 "local" 15 "dgemm" 12 12.6408912 85445.68 3884.32 2.54061114438114 50
"110" "dgemm" 64 "local" 15 "dgemm" 16 12.85390448 85659.26 3896.02 2.05984177576016 50
"111" "dgemm" 64 "local" 15 "dgemm" 20 12.4785363 87725.84 3988.08 2.05851061529011 50
"112" "dgemm" 64 "local" 15 "dgemm" 24 12.9572098 84963.26 3862.28 2.01161442983297 50
"113" "dgemm" 64 "local" 15 "dgemm" 28 11.92451378 91500.98 4159.62 2.0231372105751 50
"114" "dgemm" 64 "local" 15 "dgemm" 32 12.40676496 88535.24 4024.7 2.11992746827249 50
"115" "dgemm" 64 "local" 15 "dgemm" 36 12.89392596 85851.5 3902.6 2.06274624601751 50
"116" "dgemm" 64 "local" 15 "dgemm" 40 12.82323408 85927.44 3906.08 2.06825647850168 50
"117" "dgemm" 64 "local" 15 "dgemm" 44 13.0586409 84362.9 3834.88 2.09711485475361 50
"118" "dgemm" 64 "local" 15 "dgemm" 48 12.80724108 85813.56 3900.82 1.98513566640145 50
"119" "dgemm" 64 "local" 15 "dgemm" 52 12.7544732 85879.8 3903.96 2.44087427808356 50
