Exp blocksize distrib total_cores thread gflops time
dgemm 224 random 16 0  16.4793 1.36481
dgemm 224 random 16 0  16.368 1.37414
dgemm 224 random 16 0  16.4895 1.36397
dgemm 224 random 16 0  16.3495 1.37585
dgemm 224 random 16 0  16.4848 1.36436
dgemm 224 random 16 0  16.4989 1.36321
dgemm 224 random 16 0  16.359 1.37486
dgemm 224 random 16 0  16.4728 1.36537
dgemm 224 random 16 0  16.4792 1.36486
dgemm 224 random 16 0  16.377 1.37332
dgemm 224 random 16 0  16.4819 1.36462
dgemm 224 random 16 0  16.4741 1.36529
dgemm 224 random 16 0  15.9981 1.4059
dgemm 224 random 16 0  16.4644 1.36605
dgemm 224 random 16 0  16.3761 1.37344
dgemm 224 random 16 0  16.1974 1.3886
dgemm 224 random 16 0  16.4345 1.36856
dgemm 224 random 16 0  16.4481 1.36745
dgemm 224 random 16 0  16.3263 1.3776
dgemm 224 random 16 0  16.4449 1.36767
dgemm 224 random 16 0  16.4793 1.36484
dgemm 224 random 16 0  16.3377 1.37665
dgemm 224 random 16 0  16.5016 1.36298
dgemm 224 random 16 0  16.485 1.36436
dgemm 224 random 16 0  16.3389 1.37654
dgemm 224 random 16 0  16.4847 1.36437
dgemm 224 random 16 0  16.4483 1.3674
dgemm 224 random 16 0  16.3055 1.37936
dgemm 224 random 16 0  16.4679 1.36574
dgemm 224 random 16 0  16.4792 1.36483
dgemm 224 random 16 0  16.3292 1.37735
dgemm 224 random 16 0  16.458 1.36657
dgemm 224 random 16 0  16.4837 1.36444
dgemm 224 random 16 0  16.333 1.37706
dgemm 224 random 16 0  16.4683 1.36572
dgemm 224 random 16 0  16.5009 1.36306
dgemm 224 random 16 0  16.311 1.39292
dgemm 224 random 16 0  16.3583 1.37441
dgemm 224 random 16 0  16.3712 1.37386
dgemm 224 random 16 0  16.4652 1.36597
dgemm 224 random 16 0  16.5162 1.36174
dgemm 224 random 16 0  16.2807 1.38165
dgemm 224 random 16 0  16.5033 1.36282
dgemm 224 random 16 0  16.5057 1.3626
dgemm 224 random 16 0  16.3836 1.37278
dgemm 224 random 16 0  16.5473 1.35918
dgemm 224 random 16 0  16.5397 1.35984
dgemm 224 random 16 0  16.3915 1.37213
dgemm 224 random 16 0  16.5262 1.36091
dgemm 224 random 16 0  16.5085 1.36238
dgemm 224 random 16 0  16.3933 1.37197
dgemm 224 random 16 0  16.5165 1.36171
dgemm 224 random 16 0  16.5089 1.36234
dgemm 224 random 16 0  16.3958 1.37175
dgemm 224 random 16 0  16.519 1.36151
dgemm 224 random 16 0  16.5214 1.36132
dgemm 224 random 16 0  16.3819 1.37291
dgemm 224 random 16 0  16.5145 1.36192
dgemm 224 random 16 0  16.5209 1.36135
dgemm 224 random 16 0  16.3989 1.3715
dgemm 224 random 16 0  16.5255 1.36099
dgemm 224 random 16 0  16.4948 1.36352
dgemm 224 random 16 0  16.3507 1.37553
dgemm 224 random 16 0  16.5063 1.36258
dgemm 224 random 16 0  16.4887 1.36402
dgemm 224 random 16 0  16.3713 1.37378
dgemm 224 random 16 0  16.4888 1.36399
dgemm 224 random 16 0  16.5187 1.36154
dgemm 224 random 16 0  16.3705 1.37388
dgemm 224 random 16 0  16.5146 1.36186
dgemm 224 random 16 0  16.5014 1.36298
dgemm 224 random 16 0  16.163 1.39153
dgemm 224 random 16 0  16.474 1.36523
dgemm 224 random 16 0  16.4892 1.36398
dgemm 224 random 16 0  16.3682 1.37405
dgemm 224 random 16 0  16.4778 1.36491
dgemm 224 random 16 0  16.3776 1.37346
dgemm 224 random 16 0  16.5025 1.36287
dgemm 224 random 16 0  16.5166 1.36171
dgemm 224 random 16 0  12.6612 1.77622
dgemm 224 random 16 0  14.2393 1.57875
dgemm 224 random 16 0  16.5426 1.35962
dgemm 224 random 16 0  16.4338 1.36863
dgemm 224 random 16 0  16.5835 1.35628
dgemm 224 random 16 0  16.4543 1.3669
dgemm 224 random 16 0  16.5968 1.35515
dgemm 224 random 16 0  16.3703 1.37395
dgemm 224 random 16 0  16.4788 1.36488
dgemm 224 random 16 0  16.6202 1.35327
dgemm 224 random 16 0  16.6249 1.35289
dgemm 224 random 16 0  16.4698 1.36562
dgemm 224 random 16 0  16.6148 1.35373
dgemm 224 random 16 0  16.6126 1.3539
dgemm 224 random 16 0  16.512 1.36212
dgemm 224 random 16 0  16.6037 1.35461
dgemm 224 random 16 0  16.6101 1.35409
dgemm 224 random 16 0  16.473 1.36539
dgemm 224 random 16 0  16.5997 1.35494
dgemm 224 random 16 0  16.6058 1.35448
dgemm 224 random 16 0  16.4646 1.36607
dgemm 224 random 16 0  16.6259 1.35283
dgemm 224 random 16 0  16.6254 1.35286
dgemm 224 random 16 0  16.4813 1.36468
dgemm 224 random 16 0  16.6164 1.35359
dgemm 224 random 16 0  16.6097 1.35413
dgemm 224 random 16 0  16.4786 1.36491
dgemm 224 random 16 0  16.6105 1.35408
dgemm 224 random 16 0  16.6114 1.35401
dgemm 224 random 16 0  16.4739 1.36532
dgemm 224 random 16 0  16.6192 1.35335
dgemm 224 random 16 0  16.6216 1.35319
dgemm 224 random 16 0  16.4821 1.3646
dgemm 224 random 16 0  16.6057 1.35445
dgemm 224 random 16 0  16.6088 1.35425
dgemm 224 random 16 0  16.4892 1.36404
dgemm 224 random 16 0  16.6194 1.35333
dgemm 224 random 16 0  16.6283 1.35259
dgemm 224 random 16 0  16.1205 1.39523
dgemm 224 random 16 0  16.613 1.3539
dgemm 224 random 16 0  16.6172 1.3535
dgemm 224 random 16 0  16.3795 1.37315
dgemm 224 random 16 0  16.6236 1.35298
dgemm 224 random 16 0  16.6304 1.35244
dgemm 224 random 16 0  16.4752 1.36516
dgemm 224 random 16 0  16.6181 1.35344
dgemm 224 random 16 0  16.6123 1.35393
dgemm 224 random 16 0  16.4884 1.36409
dgemm 224 random 16 0  16.6145 1.35373
dgemm 224 random 16 0  16.6217 1.35314
dgemm 224 random 16 0  16.5017 1.36298
dgemm 224 random 16 0  16.618 1.35344
dgemm 224 random 16 0  16.6345 1.35209
dgemm 224 random 16 0  16.49 1.36396
dgemm 224 random 16 0  16.615 1.35368
dgemm 224 random 16 0  16.6244 1.36639
dgemm 224 random 16 0  16.6102 1.35407
dgemm 224 random 16 0  16.6131 1.35384
dgemm 224 random 16 0  16.4588 1.36654
dgemm 224 random 16 0  16.5946 1.35536
dgemm 224 random 16 0  16.6162 1.3536
dgemm 224 random 16 0  16.4848 1.36439
dgemm 224 random 16 0  16.3821 1.37294
dgemm 224 random 16 0  16.4034 1.37117
dgemm 224 random 16 0  16.4768 1.36508
dgemm 224 random 16 0  16.6187 1.35317
dgemm 224 random 16 0  16.6286 1.35284
dgemm 224 random 16 0  16.5096 1.36234
dgemm 224 random 16 0  16.6198 1.35331
dgemm 224 random 16 0  16.6218 1.35313
dgemm 224 random 16 0  16.481 1.36473
dgemm 224 random 16 0  16.6269 1.35273
dgemm 224 random 16 0  16.616 1.3536
dgemm 224 random 16 0  16.4909 1.3639
dgemm 224 random 16 0  16.6139 1.35379
dgemm 224 random 16 0  16.6081 1.35426
dgemm 224 random 16 0  16.4862 1.36428
dgemm 224 random 16 0  16.6143 1.35377
dgemm 224 random 16 0  16.6236 1.35302
dgemm 224 random 16 0  16.5012 1.36305
dgemm 224 random 16 0  16.6173 1.35352
dgemm 224 random 16 0  16.6177 1.35349
dgemm 224 random 16 0  16.4779 1.36498
dgemm 224 random 16 0  16.615 1.3537
dgemm 224 random 16 0  16.6149 1.35373
dgemm 224 random 16 0  16.4819 1.36463
dgemm 224 random 16 0  16.6147 1.35373
dgemm 224 random 16 0  16.6214 1.3532
dgemm 224 random 16 0  16.4637 1.36614
dgemm 224 random 16 0  16.6144 1.35376
dgemm 224 random 16 0  16.6131 1.35387
dgemm 224 random 16 0  16.4773 1.365
dgemm 224 random 16 0  16.6102 1.3541
dgemm 224 random 16 0  16.6091 1.35419
dgemm 224 random 16 0  16.452 1.3671
dgemm 224 random 16 0  12.1922 1.84447
dgemm 224 random 16 0  16.3508 1.37561
dgemm 224 random 16 0  12.5874 1.78658
dgemm 224 random 16 0  16.6163 1.35359
dgemm 224 random 16 0  16.3151 1.37859
dgemm 224 random 16 0  16.3692 1.37402
dgemm 224 random 16 0  10.9212 2.05834
dgemm 224 random 16 0  16.4868 1.36424
dgemm 224 random 16 0  16.3912 1.37215
dgemm 224 random 16 0  16.5055 1.36266
dgemm 224 random 16 0  16.5173 1.36169
dgemm 224 random 16 0  16.3935 1.37196
dgemm 224 random 16 0  16.5285 1.36074
dgemm 224 random 16 0  16.4876 1.36411
dgemm 224 random 16 0  16.3609 1.37471
dgemm 224 random 16 0  16.4734 1.36527
dgemm 224 random 16 0  16.4687 1.3657
dgemm 224 random 16 0  16.3441 1.37611
dgemm 224 random 16 0  16.4751 1.36515
dgemm 224 random 16 0  16.4744 1.36521
dgemm 224 random 16 0  16.3648 1.37437
dgemm 224 random 16 0  16.4619 1.36626
dgemm 224 random 16 0  16.4938 1.3636
dgemm 224 random 16 0  16.3567 1.37505
dgemm 224 random 16 0  16.4633 1.36614
dgemm 224 random 16 0  16.4704 1.36555
dgemm 224 random 16 0  16.3069 1.37924
dgemm 224 random 16 0  16.4432 1.36782
dgemm 224 random 16 0  16.5152 1.36184
dgemm 224 random 16 0  16.353 1.37535
dgemm 224 random 16 0  16.4904 1.36389
dgemm 224 random 16 0  16.4812 1.36465
dgemm 224 random 16 0  16.33 1.37729
dgemm 224 random 16 0  16.4863 1.36425
dgemm 224 random 16 0  16.4958 1.36344
dgemm 224 random 16 0  16.3469 1.37589
dgemm 224 random 16 0  16.4584 1.36654
dgemm 224 random 16 0  16.5103 1.36225
dgemm 224 random 16 0  16.3563 1.37505
dgemm 224 random 16 0  16.4851 1.36433
dgemm 224 random 16 0  16.4864 1.36421
dgemm 224 random 16 0  16.3747 1.37355
dgemm 224 random 16 0  16.4672 1.3658
dgemm 224 random 16 0  16.3619 1.37477
dgemm 224 random 16 0  16.4859 1.36426
dgemm 224 random 16 0  16.4967 1.36337
dgemm 224 random 16 0  16.1104 1.39625
dgemm 224 random 16 0  16.4823 1.36456
dgemm 224 random 16 0  16.49 1.36394
dgemm 224 random 16 0  16.1283 1.39451
dgemm 224 random 16 0  16.483 1.3645
dgemm 224 random 16 0  16.4712 1.36546
dgemm 224 random 16 0  16.3422 1.37626
dgemm 224 random 16 0  16.4743 1.36521
dgemm 224 random 16 0  16.4866 1.36424
dgemm 224 random 16 0  16.3549 1.37521
dgemm 224 random 16 0  16.4642 1.36604
dgemm 224 random 16 0  16.4855 1.36429
dgemm 224 random 16 0  16.3725 1.37373
dgemm 224 random 16 0  16.4811 1.36467
dgemm 224 random 16 0  16.4923 1.36376
dgemm 224 random 16 0  16.3682 1.37408
dgemm 224 random 16 0  16.5122 1.36207
dgemm 224 random 16 0  16.5267 1.36088
dgemm 224 random 16 0  16.3645 1.37438
dgemm 224 random 16 0  16.4901 1.36392
dgemm 224 random 16 0  16.4833 1.36447
dgemm 224 random 16 0  16.3387 1.37656
dgemm 224 random 16 0  16.5306 1.36056
dgemm 224 random 16 0  16.5318 1.36048
dgemm 224 random 16 0  16.4042 1.37105
dgemm 224 random 16 0  16.497 1.36334
dgemm 224 random 16 0  16.5071 1.36251
dgemm 224 random 16 0  16.3691 1.37401
dgemm 224 random 16 0  16.5029 1.36286
dgemm 224 random 16 0  16.5159 1.36177
dgemm 224 random 16 0  16.3625 1.37455
dgemm 224 random 16 0  16.4826 1.36452
dgemm 224 random 16 0  16.5361 1.3601
dgemm 224 random 16 0  16.3478 1.37578
dgemm 224 random 16 0  16.5343 1.36026
dgemm 224 random 16 0  16.4272 1.36933
dgemm 224 random 16 0  16.5006 1.36304
dgemm 224 random 16 0  16.5018 1.36293
dgemm 224 random 16 0  16.3985 1.37172
dgemm 224 random 16 0  16.4984 1.36323
dgemm 224 random 16 0  16.5069 1.36254
dgemm 224 random 16 0  16.3747 1.37372
dgemm 224 random 16 0  16.4803 1.36472
dgemm 224 random 16 0  16.4799 1.36474
dgemm 224 random 16 0  16.3832 1.37282
dgemm 224 random 16 0  16.4969 1.36335
dgemm 224 random 16 0  16.4843 1.36437
dgemm 224 random 16 0  16.3918 1.37207
dgemm 224 random 16 0  16.5023 1.36288
dgemm 224 random 16 0  16.5128 1.36207
dgemm 224 random 16 0  16.3898 1.37225
dgemm 224 random 16 0  16.4816 1.3646
dgemm 224 random 16 0  16.5203 1.36144
dgemm 224 random 16 0  16.3674 1.37412
dgemm 224 random 16 0  16.4941 1.36357
dgemm 224 random 16 0  16.5189 1.36154
dgemm 224 random 16 0  16.3249 1.37769
dgemm 224 random 16 0  16.4776 1.36493
dgemm 224 random 16 0  16.4674 1.3658
dgemm 224 random 16 0  16.2227 1.38643
dgemm 224 random 16 0  13.3586 1.68283
dgemm 224 random 16 0  16.4637 1.36612
dgemm 224 random 16 0  16.522 1.3613
dgemm 224 random 16 0  16.4005 1.37163
dgemm 224 random 16 0  16.526 1.36096
dgemm 224 random 16 0  16.5241 1.36114
dgemm 224 random 16 0  16.1641 1.39167
dgemm 224 random 16 0  16.5508 1.35897
dgemm 224 random 16 0  16.5352 1.36023
dgemm 224 random 16 0  16.4082 1.371
dgemm 224 random 16 0  16.5669 1.35764
dgemm 224 random 16 0  16.5406 1.36004
dgemm 224 random 16 0  16.3015 1.39072
dgemm 224 random 16 0  16.5014 1.36355
dgemm 224 random 16 0  16.5278 1.36082
dgemm 224 random 16 0  16.366 1.37423
dgemm 224 random 16 0  16.5125 1.36206
dgemm 224 random 16 0  16.5017 1.36296
dgemm 224 random 16 0  16.3985 1.37152
dgemm 224 random 16 0  16.5091 1.36235
dgemm 224 random 16 0  16.5993 1.35494
dgemm 224 random 16 0  16.4284 1.36904
dgemm 224 random 16 0  16.5765 1.35681
dgemm 224 random 16 0  16.4329 1.36911
dgemm 224 random 16 0  16.5828 1.3563
dgemm 224 random 16 0  16.5693 1.3574
dgemm 224 random 16 0  16.4258 1.36924
dgemm 224 random 16 0  16.5511 1.35915
dgemm 224 random 16 0  16.5733 1.35708
dgemm 224 random 16 0  16.4256 1.36925
dgemm 224 random 16 0  16.5444 1.35946
dgemm 224 random 16 0  16.5277 1.36085
dgemm 224 random 16 0  16.3907 1.37216
dgemm 224 random 16 0  16.5517 1.3591
dgemm 224 random 16 0  16.5769 1.35693
dgemm 224 random 16 0  16.4682 1.3657
dgemm 224 random 16 0  16.5383 1.35994
dgemm 224 random 16 0  16.51 1.36253
dgemm 224 random 16 0  16.4068 1.3708
dgemm 224 random 16 0  16.5068 1.36253
dgemm 224 random 16 0  12.6628 1.77597
dgemm 224 random 16 0  16.3829 1.37283
dgemm 224 random 16 0  16.5262 1.36099
dgemm 224 random 16 0  16.5646 1.35779
dgemm 224 random 16 0  16.4324 1.36872
dgemm 224 random 16 0  16.5513 1.35891
dgemm 224 random 16 0  16.5588 1.35829
dgemm 224 random 16 0  16.2344 1.3854
dgemm 224 random 16 0  16.5266 1.36096
dgemm 224 random 16 0  16.5413 1.35972
dgemm 224 random 16 0  16.247 1.38434
dgemm 224 random 16 0  12.5883 1.78647
dgemm 224 random 16 0  16.3557 1.37534
dgemm 224 random 16 0  16.4887 1.36407
dgemm 224 random 16 0  16.5235 1.36122
dgemm 224 random 16 0  16.3674 1.37419
dgemm 224 random 16 0  16.4595 1.36648
dgemm 224 random 16 0  16.4507 1.36722
dgemm 224 random 16 0  16.4266 1.36923
dgemm 224 random 16 0  16.5718 1.35725
dgemm 224 random 16 0  16.5678 1.35757
dgemm 224 random 16 0  16.4329 1.36871
dgemm 224 random 16 0  16.5699 1.35745
dgemm 224 random 16 0  16.5558 1.35857
dgemm 224 random 16 0  16.4526 1.36704
dgemm 224 random 16 0  16.5589 1.3583
dgemm 224 random 16 0  16.5608 1.35814
dgemm 224 random 16 0  16.4394 1.36815
dgemm 224 random 16 0  16.5701 1.35737
dgemm 224 random 16 0  16.5597 1.35823
dgemm 224 random 16 0  16.4239 1.36944
dgemm 224 random 16 0  16.5722 1.35718
dgemm 224 random 16 0  16.5865 1.35604
dgemm 224 random 16 0  16.4291 1.36899
dgemm 224 random 16 0  16.5847 1.35615
dgemm 224 random 16 0  16.5773 1.35677
dgemm 224 random 16 0  16.417 1.36999
dgemm 224 random 16 0  16.5686 1.35748
dgemm 224 random 16 0  16.5598 1.35822
dgemm 224 random 16 0  16.4008 1.37136
dgemm 224 random 16 0  16.5754 1.35694
dgemm 224 random 16 0  16.46 1.36655
dgemm 224 random 16 0  16.5728 1.35715
dgemm 224 random 16 0  16.5794 1.3566
dgemm 224 random 16 0  16.4522 1.36726
dgemm 224 random 16 0  16.5659 1.35772
dgemm 224 random 16 0  16.5766 1.35685
dgemm 224 random 16 0  16.3869 1.37252
dgemm 224 random 16 0  16.5785 1.3567
dgemm 224 random 16 0  16.5641 1.35786
dgemm 224 random 16 0  16.3893 1.3723
dgemm 224 random 16 0  16.5815 1.35644
dgemm 224 random 16 0  16.5726 1.35718
dgemm 224 random 16 0  16.4695 1.36562
dgemm 224 random 16 0  16.5849 1.35616
dgemm 224 random 16 0  16.5754 1.35692
dgemm 224 random 16 0  16.4597 1.36667
dgemm 224 random 16 0  16.5895 1.35576
dgemm 224 random 16 0  16.5794 1.35659
dgemm 224 random 16 0  16.4791 1.36419
dgemm 224 random 16 0  13.7525 1.63517
dgemm 224 random 16 0  16.3571 1.37503
dgemm 224 random 16 0  16.3175 1.37835
dgemm 224 random 16 0  16.4729 1.36537
dgemm 224 random 16 0  16.4461 1.36757
dgemm 224 random 16 0  16.346 1.37594
dgemm 224 random 16 0  16.4633 1.36613
dgemm 224 random 16 0  16.456 1.36675
dgemm 224 random 16 0  16.3304 1.37726
