"Exp" "Blocksize" "Access" "total_cores" "kernel" "thread" "GFlops" "Std" "Nxp"
"70" "dtrsm" 224 "remote" 5 "dtrsm" 16 11.224542 0.696016033444809 50
"71" "dtrsm" 256 "local" 5 "dtrsm" 0 11.4577758 0.600453786609285 50
"72" "dtrsm" 256 "local" 5 "dtrsm" 4 11.3870642 0.61008104158914 50
"73" "dtrsm" 256 "local" 5 "dtrsm" 8 11.4470416 0.614512985928645 50
"74" "dtrsm" 256 "local" 5 "dtrsm" 12 11.5896984 0.62066265631527 50
"75" "dtrsm" 256 "local" 5 "dtrsm" 16 11.4816184 0.615410731228887 50
"76" "dtrsm" 256 "remote" 5 "dtrsm" 0 11.0530522 0.689051073002042 50
"77" "dtrsm" 256 "remote" 5 "dtrsm" 4 11.0586456 0.680930699378252 50
"78" "dtrsm" 256 "remote" 5 "dtrsm" 8 10.9366988 0.659739179192653 50
"79" "dtrsm" 256 "remote" 5 "dtrsm" 12 11.1695822 0.655303665210197 50
"80" "dtrsm" 256 "remote" 5 "dtrsm" 16 11.22676 0.656432195233274 50
"81" "dtrsm" 512 "local" 5 "dtrsm" 0 15.155222 0.368010978257942 50
"82" "dtrsm" 512 "local" 5 "dtrsm" 4 15.061758 0.362677344143665 50
"83" "dtrsm" 512 "local" 5 "dtrsm" 8 15.079886 0.363459881855436 50
"84" "dtrsm" 512 "local" 5 "dtrsm" 12 15.11028 0.360221039850562 50
"85" "dtrsm" 512 "local" 5 "dtrsm" 16 15.142096 0.356867921580325 50
"86" "dtrsm" 512 "remote" 5 "dtrsm" 0 15.05991 0.446873644310774 50
"87" "dtrsm" 512 "remote" 5 "dtrsm" 4 15.071004 0.448384195210186 50
"88" "dtrsm" 512 "remote" 5 "dtrsm" 8 15.103122 0.448205720938089 50
"89" "dtrsm" 512 "remote" 5 "dtrsm" 12 15.175584 0.430761872452964 50
"90" "dtrsm" 512 "remote" 5 "dtrsm" 16 15.0694 0.43330601478514 50
"91" "dtrsm" 224 "local" 6 "dtrsm" 0 11.114684 0.739558700285073 50
"92" "dtrsm" 224 "local" 6 "dtrsm" 4 11.078163 0.748984230972801 50
"93" "dtrsm" 224 "local" 6 "dtrsm" 8 11.1135708 0.752359756447536 50
"94" "dtrsm" 224 "local" 6 "dtrsm" 12 11.2445038 0.75282772438291 50
"95" "dtrsm" 224 "local" 6 "dtrsm" 16 11.1658408 0.746095358548977 50
"96" "dtrsm" 224 "local" 6 "dtrsm" 20 11.2332826 0.76013947814861 50
"97" "dtrsm" 224 "remote" 6 "dtrsm" 0 11.1574594 0.748120909092963 50
"98" "dtrsm" 224 "remote" 6 "dtrsm" 4 11.0832638 0.744831938756246 50
"99" "dtrsm" 224 "remote" 6 "dtrsm" 8 11.0718766 0.743198974367194 50
"100" "dtrsm" 224 "remote" 6 "dtrsm" 12 11.2974958 0.740041188307924 50
"101" "dtrsm" 224 "remote" 6 "dtrsm" 16 11.2375878 0.753275364598755 50
"102" "dtrsm" 224 "remote" 6 "dtrsm" 20 11.266584 0.744900567905077 50
