Progname Runtime Size Blocksize Iterations Threads Gflops startTime endTime Stddev
dpotrf_taskdep simulation_max 8192 256 1 71 1110.23 0 0 0
dpotrf_taskdep simulation_max 8192 256 1 72 1121.66 0 0 0
dpotrf_taskdep simulation_max 8192 256 1 73 1125.94 0 0 0
dpotrf_taskdep simulation_max 8192 256 1 74 1127.11 0 0 0
dpotrf_taskdep simulation_max 8192 256 1 75 1149.52 0 0 0
dpotrf_taskdep simulation_max 8192 256 1 76 1170.49 0 0 0
dpotrf_taskdep simulation_max 8192 256 1 77 1168.42 0 0 0
dpotrf_taskdep simulation_max 8192 256 1 78 1198.76 0 0 0
dpotrf_taskdep simulation_max 8192 256 1 79 1207.87 0 0 0
dpotrf_taskdep simulation_max 8192 256 1 80 1194.83 0 0 0
dpotrf_taskdep simulation_max 8192 256 1 81 1191.52 0 0 0
dpotrf_taskdep simulation_max 8192 256 1 82 1247.79 0 0 0
dpotrf_taskdep simulation_max 8192 256 1 83 1230.64 0 0 0
dpotrf_taskdep simulation_max 8192 256 1 84 1219.15 0 0 0
dpotrf_taskdep simulation_max 8192 256 1 85 1253.49 0 0 0
dpotrf_taskdep simulation_max 8192 256 1 86 1272.02 0 0 0
dpotrf_taskdep simulation_max 8192 256 1 87 1278.47 0 0 0
dpotrf_taskdep simulation_max 8192 256 1 88 1274.82 0 0 0
dpotrf_taskdep simulation_max 8192 256 1 89 1288.24 0 0 0
dpotrf_taskdep simulation_max 8192 256 1 90 1305.03 0 0 0
dpotrf_taskdep simulation_max 8192 256 1 91 1290.67 0 0 0
dpotrf_taskdep simulation_max 8192 256 1 92 1266.11 0 0 0
dpotrf_taskdep simulation_max 8192 256 1 93 1278.61 0 0 0
dpotrf_taskdep simulation_max 8192 256 1 94 1307.1 0 0 0
dpotrf_taskdep simulation_max 8192 256 1 95 1351.66 0 0 0
dpotrf_taskdep simulation_max 8192 256 1 96 1315.4 0 0 0
